seqnames,start,end,width,strand,gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,tx_ids
17,55264960,55325187,60228,+,ENSG00000108924,1267.2725213849133,-4.273979647116909,0.09207835626984243,0,0,HLF,
17,69414697,69553865,139169,+,ENSG00000108984,4701.977391655493,-3.5628730994664184,0.12073583497561796,1.0571600458612367e-222,1.1294309061393153e-221,MAP2K6,
6,96562548,96616636,54089,+,ENSG00000112214,11.634296084493311,-5.842773882678898,0.3571575585209239,5.276207539369634e-86,2.0466632857462384e-85,FHL5,
6,44219505,44234151,14647,+,ENSG00000112759,13661.44497551084,-3.2025476087453026,0.039233139478960045,0,0,SLC29A1,
5,77210449,77429807,219359,+,ENSG00000113231,173.87900948025083,-4.11368020320794,0.13988974348602054,3.987343833349772e-214,4.020426598779311e-213,PDE8B,
6,131948176,131951372,3197,-,ENSG00000118523,269070.3608078888,-5.322746097191683,0.09414439516604654,0,0,CCN2,
1,115700007,115768781,68775,-,ENSG00000118729,5.137304521267576,-3.19892391836157,0.27451869300165244,5.406202610632266e-38,1.2811209060115359e-37,CASQ2,
4,157204182,157366075,161894,+,ENSG00000120251,74.99617622893336,-3.2541693599508723,0.1409706249481631,1.707028075812252e-134,9.912676081862283e-134,GRIA2,
13,36168217,36214588,46372,-,ENSG00000120669,4.81818868659627,-3.7773809073505555,0.32410454041654546,9.967757377749176e-40,2.4125316336711582e-39,SOHLH2,
5,137867791,137887851,20061,+,ENSG00000120729,6.734650193663981,-5.226102251212777,0.4834684142961969,2.1066167649564944e-39,5.081408315784325e-39,MYOT,
8,74984505,75034558,50054,+,ENSG00000121005,5882.077870971933,-3.294714231389864,0.13791834448263685,1.6567063751651005e-153,1.1230341343871463e-152,CRISPLD1,
7,36153254,36301538,148285,+,ENSG00000122547,142.25950144367962,-3.2436413949447593,0.12262982099031255,7.551682042822545e-176,5.943530920111548e-175,EEPD1,
20,45091214,45101127,9914,-,ENSG00000124134,23.402029943300438,-5.049652330793852,0.4086857875465471,2.8878165074550487e-52,8.059185152698242e-52,KCNS1,
6,6144085,6321013,176929,-,ENSG00000124491,23098.712735713645,-4.129803792433419,0.091281903170678,0,0,F13A1,
6,39299001,39314461,15461,-,ENSG00000124780,66.11701843154955,-3.1824083139912056,0.11558778398742607,9.07339892051909e-181,7.383428407921966e-180,KCNK17,
20,35433347,35454746,21400,-,ENSG00000125965,642.8285817465858,-3.436089457820171,0.08582113020793704,0,0,GDF5,
X,101078879,101096367,17489,+,ENSG00000126950,1.9308909293120602,-3.7963666714525566,0.3915949183360889,1.319610734706066e-26,2.671033255696959e-26,TMEM35A,
7,151428835,151440813,11979,-,ENSG00000127377,43.92931355378973,-3.068632630561296,0.14442933968956262,2.0371651527029535e-115,1.0259137050362312e-114,CRYGN,
17,7588178,7590170,1993,-,ENSG00000129194,15.851258854326431,-3.1183046084679362,0.1443977574681214,1.4926740338401206e-109,7.165456016916504e-109,SOX15,
11,2883213,2885773,2561,-,ENSG00000129757,117.70484039908608,-6.8244873185255575,0.6848546374139677,1.388078044816829e-74,4.821470034572483e-74,CDKN1C,
11,1852970,1892267,39298,+,ENSG00000130592,3166.7119091589648,-4.6633532860114935,0.07176459275901362,0,0,LSP1,
11,1919703,1938706,19004,+,ENSG00000130595,129.44889503764438,-3.9947113223347013,0.11272092060525409,8.881473710394996e-300,1.5106683460259336e-298,TNNT3,
11,1838981,1841680,2700,+,ENSG00000130598,4.0609652716148625,-3.9419063118032502,0.3066271066574139,3.618799104541526e-48,9.682279411803459e-48,TNNI2,
17,44903159,44916937,13779,-,ENSG00000131095,90.01768504043216,-4.389748671250533,0.1402029351691208,4.976221040397033e-240,5.938033272494444e-239,GFAP,
5,77072072,77087285,15214,-,ENSG00000132846,227.4788078043519,-3.9428945945856904,0.09411050091913603,0,0,ZBED3,
11,63506084,63516774,10691,+,ENSG00000133317,13.239072968257744,-4.630039594560142,0.23076750297649795,6.266101098092417e-103,2.8530298122741714e-102,LGALS12,
5,148025683,148137289,111607,+,ENSG00000133710,2.433877867166939,-4.785107323767402,0.563228285340247,6.201530212013912e-22,1.1704778387281187e-21,SPINK5,
1,119747996,119768905,20910,-,ENSG00000134240,2.6188403176757045,-7.26073613126954,1.4926279373045144,7.239926233540074e-6,9.724126909470824e-6,HMGCS2,
7,80369575,80679277,309703,+,ENSG00000135218,58.685021263661554,-3.633113998819304,0.15265216313270186,9.651427487805302e-144,6.027084805772128e-143,CD36,
9,127087348,127122635,35288,-,ENSG00000136859,36806.53908989415,-3.060498905457591,0.05829932434803755,0,0,ANGPTL2,
9,114086126,114099291,13166,-,ENSG00000136883,9.669889840959142,-3.3082611636594272,0.21939579356477792,5.155777261116346e-60,1.5612707797924777e-59,KIF12,
6,44158811,44184401,25591,+,ENSG00000137225,5.361192884627506,-3.589485806195907,0.28313614782700813,6.104289877958736e-47,1.6094553614852093e-46,CAPN11,
15,40278176,40307935,29760,-,ENSG00000137841,6.329944592934161,-3.005649977853259,0.31910912256480767,1.6480612644079194e-26,3.3314716213770065e-26,PLCB2,
2,201790461,201895550,105090,+,ENSG00000138395,2.6993688717641415,-3.2251062228351457,0.4363322276580643,6.120827043161331e-16,1.0366179255640975e-15,CDK15,
2,206737763,206765328,27566,-,ENSG00000138400,100.34671821625281,-3.147775957061309,0.08145234055430199,0,0,MDH1B,
4,119494397,119628804,134408,-,ENSG00000138735,1462.5876256130377,-4.01918898252054,0.08175901370211631,0,0,PDE5A,
4,75576496,75630716,54221,-,ENSG00000138769,125.3274970079502,-4.290783003601345,0.11197746495299146,0,0,CDKL2,
12,14914039,14938537,24499,-,ENSG00000139055,18.10456674050687,-4.722619252652825,0.2435918688743398,1.7890976991615495e-100,7.946192041094529e-100,ERP27,
12,46764761,46832408,67648,-,ENSG00000139209,158.60130073678278,-3.4192394450251413,0.11347859999661411,6.592937321491054e-219,6.834160392961995e-218,SLC38A4,
12,71439798,71586310,146513,+,ENSG00000139292,615.276157994376,-3.1727520180094455,0.09462401393292286,2.683629962131958e-270,3.891052799097451e-269,LGR5,
15,89209869,89221614,11746,-,ENSG00000140522,4.511454691054999,-3.013817389620534,0.2685701201251156,8.461222639478427e-34,1.89174176466286e-33,RLBP1,
16,74408270,74421953,13684,-,ENSG00000140839,169.72297936485433,-3.4689735340533323,0.12875378821053063,1.205091619805548e-184,1.0063495660509985e-183,CLEC18B,
18,45687025,45752520,65496,+,ENSG00000141469,2506.9190352610694,-5.601413060604271,0.16513530758693715,0,0,SLC14A1,
1,85580761,85583950,3190,+,ENSG00000142871,39966.59860419745,-4.133790315688494,0.06862773874982817,0,0,CCN1,
1,202590596,202710454,119859,-,ENSG00000143858,5.441883359861732,-3.023770667509336,0.271573364208735,2.320520190973921e-36,5.374203732155249e-36,SYT2,
4,174636920,174829247,192328,-,ENSG00000145451,8.649800322695542,-3.1984499793608974,0.22550633809607137,2.0897879673318827e-52,5.8391413299885855e-52,GLRA3,
5,97091867,97142753,50887,-,ENSG00000145721,9.034742934211488,-4.20068259419512,0.2825491081298795,2.6223356936036465e-64,8.253498880941652e-64,LIX1,
5,135570679,135579279,8601,-,ENSG00000145824,687.3146677830393,-3.544142794947509,0.14714208220581898,1.091457739529247e-155,7.503314984958783e-155,CXCL14,
5,167284799,168264157,979359,+,ENSG00000145934,413.20816761870003,-3.416546661133565,0.09713384298560732,5.659626187498964e-297,9.478206249816941e-296,TENM2,
6,152750797,152759765,8969,+,ENSG00000146469,1.6075110969042676,-3.0667674934671365,0.49374001352332203,9.612767845535781e-10,1.4345374668180399e-9,VIP,
8,81440326,81447439,7114,-,ENSG00000147588,8.24943020620362,-6.125603279364844,0.453059891041406,1.313547866539336e-66,4.2397092767280476e-66,PMP2,
11,1828307,1837521,9215,+,ENSG00000149043,29.884338402098134,-3.687300116526949,0.1670356595616883,1.031579452045117e-122,5.485128278116695e-122,SYT8,
11,118157849,118176639,18791,-,ENSG00000149575,177.4288018120278,-4.8597096552968075,0.11111037406524023,0,0,SCN2B,
1,149782671,149792518,9848,+,ENSG00000150337,3.4299595351005037,-3.807036329097918,0.3200134760409405,7.513514796949631e-41,1.8453615919326367e-40,FCGR1A,
2,181954241,182131398,177158,+,ENSG00000150722,49.21322960925277,-3.208821850661233,0.11121391902196585,9.60031928273615e-197,8.688735805521907e-196,PPP1R1C,
10,60026298,60733490,707193,-,ENSG00000151150,1297.6246647388384,-4.175063101529103,0.12291695928828403,2.0388517175821247e-294,3.380760226856105e-293,ANK3,
12,100717526,101128641,411116,+,ENSG00000151572,3.4920656071742866,-4.580906377792697,0.5256815132842918,4.6214751742419986e-23,8.872156455892558e-23,ANO4,
9,19507452,19786928,279477,-,ENSG00000155886,52.04173529570245,-5.065969323674687,0.19562697722641756,7.207015154413103e-170,5.447135185446761e-169,SLC24A2,
X,136300963,136416888,115926,+,ENSG00000156920,117.75841623592734,-4.066165191025381,0.11496345719777076,4.261227555892387e-298,7.188437937209514e-297,ADGRG4,
16,69950705,69964452,13748,+,ENSG00000157322,770.3193207971582,-3.060136723514206,0.09479157450625218,3.803340952463993e-251,4.9129590261478937e-250,CLEC18A,
16,70173322,70187361,14040,+,ENSG00000157335,241.74019030167636,-3.406791091572449,0.14292423235107152,9.532724972212802e-146,6.04491917908393e-145,CLEC18C,
15,64151715,64157481,5767,+,ENSG00000157734,165.72232503652904,-3.5435298597751657,0.15372595093401462,2.52402650558085e-144,1.584227577678881e-143,SNX22,
1,27005020,27012850,7831,-,ENSG00000158246,365.02435975487765,-4.876807523433782,0.10886421491637348,0,0,TENT5B,
15,34788095,34795726,7632,-,ENSG00000159251,296.9999393355003,-3.9039062873540624,0.15927693420206168,2.59317399558937e-162,1.8631314681651824e-161,ACTC1,
16,55323760,55330760,7001,+,ENSG00000159387,20.631421306967127,-3.119742001747397,0.1667606568318326,3.1727611119357508e-86,1.2356576694007419e-85,IRX6,
17,74842023,74861504,19482,-,ENSG00000161509,133.39397274902197,-3.295540134091136,0.13237362651797918,7.435044205532718e-159,5.2220584245095195e-158,GRIN2C,
17,44170447,44179083,8637,+,ENSG00000161664,14.027585765152837,-3.8893254185918407,0.20234943035887182,4.442783326525399e-93,1.8408948767962578e-92,ASB16,
17,45108959,45133354,24396,-,ENSG00000161714,3325.8994756910347,-3.274960120025178,0.061361335317336695,0,0,PLCD3,
16,1078781,1080142,1362,+,ENSG00000162009,20.49401918759662,-3.27157375389892,0.17465651227272394,9.391140098564522e-90,3.778548026588627e-89,SSTR5,
1,1352689,1361777,9089,-,ENSG00000162576,4801.678427294253,-3.699855324368106,0.05366916505997026,0,0,MXRA8,
2,166888487,167259753,371267,+,ENSG00000163092,2.928559575961137,-4.911280597049975,0.6480287584010591,6.0305566622865e-17,1.0410882492126751e-16,XIRP2,
4,26481400,26490462,9063,-,ENSG00000163394,50.55550093318417,-7.859780471729375,0.332842231709787,2.9339626685330628e-195,2.632159223562056e-194,CCKAR,
2,219054424,219060921,6498,-,ENSG00000163501,82.32154938110945,-7.458089022422034,0.25751744202028776,1.3039392283960058e-231,1.4758802344933223e-230,IHH,
4,144646156,144745271,99116,+,ENSG00000164161,1399.8789377926075,-3.5899988593189542,0.08596347741179573,0,0,HHIP,
5,36248434,36302114,53681,-,ENSG00000164188,1617.891418023708,-4.044507134435206,0.10200180538501509,0,0,RANBP3L,
6,122779716,122784074,4359,+,ENSG00000164434,2.243694830393024,-4.101386944025267,0.36796273780872607,2.015098377980529e-35,4.599962585029206e-35,FABP7,
7,44062727,44065567,2841,-,ENSG00000164708,70.84613777928142,-5.997882344295409,0.218138123169582,6.0404433464530335e-198,5.518252695137509e-197,PGAM2,
8,73064543,73124088,59546,-,ENSG00000164764,959.9425688382828,-3.190374419247515,0.06368505164813294,0,0,SBSPON,
9,72900671,73080442,179772,-,ENSG00000165092,37.990815736823194,-4.888458447339767,0.2323262961341371,4.6868981528658036e-124,2.518219391499044e-123,ALDH1A1,
9,33383179,33402682,19504,-,ENSG00000165269,828.3607912272079,-3.533213291889198,0.12118338170252843,1.7582454727899193e-215,1.7845225479876588e-214,AQP7,
14,23376773,23379772,3000,+,ENSG00000166091,20.70328765408265,-3.066900363023474,0.1586291481945728,2.847893379719362e-93,1.1829612437637969e-92,CMTM5,
16,78022515,78066761,44247,+,ENSG00000166509,4734.408944498992,-4.350982235092392,0.12956884899829962,4.885108858754373e-294,8.064140378812402e-293,CLEC3A,
15,32718004,32745106,27103,+,ENSG00000166923,3337.8238169127367,-3.8991999748708066,0.15516036756256604,1.4162876813028304e-174,1.1062015242717076e-173,GREM1,
19,4502180,4518465,16286,-,ENSG00000167676,96.29536270737104,-4.272382295543721,0.1347919911462611,1.931216960193641e-241,2.3134526386962995e-240,PLIN4,
16,2140803,2154165,13363,+,ENSG00000167964,5.130868013111532,-3.4172741841409637,0.24066826897216592,8.961843963730567e-54,2.5390058542642795e-53,RAB26,
11,63461404,63491194,29791,-,ENSG00000168004,159.3203175113563,-3.5178795323134335,0.08851235034708649,0,0,PLAAT5,
11,64555626,64572875,17250,+,ENSG00000168065,12.107401202606464,-3.365062574235514,0.2029762667582034,3.531149258566554e-70,1.1814415704445098e-69,SLC22A11,
2,191834310,191847088,12779,-,ENSG00000168497,39.601826694017284,-3.6633450102407,0.19872445092705934,2.8080257444798158e-92,1.1570343866168003e-91,CAVIN2,
2,210290150,210315174,25025,-,ENSG00000168530,4.025323426852892,-5.290214110072059,0.7042463213141484,9.253361707222953e-16,1.5626997390365916e-15,MYL1,
9,34521043,34522990,1948,-,ENSG00000168913,18.627964807549308,-4.22235365171838,0.19442911341467295,2.897293505932009e-116,1.4678772803504132e-115,ENHO,
5,147234963,147387855,152893,+,ENSG00000169302,378.6545774029346,-3.5109767829492293,0.09002028817741539,0,0,STK32A,
11,26559032,26572263,13232,-,ENSG00000169550,2.4711551021249982,-5.029307807520654,0.6546876413380331,4.731009677425461e-18,8.346820512072885e-18,MUC15,
2,127535802,127637729,101928,+,ENSG00000169994,7.02355813932168,-3.2343555368851025,0.3618877498465285,2.0449310268555088e-23,3.947947943987768e-23,MYO7B,
12,52806549,52814116,7568,-,ENSG00000170477,4.311951410115133,-7.340481901559375,1.042593773283139,2.1996255257467452e-16,3.7604333837662083e-16,KRT4,
4,70430492,70482997,52506,+,ENSG00000171195,1.671789936485313,-4.561992540104894,1.0945965207990067,0.0017277645866604053,0.0021282520301941187,MUC7,
12,102836889,102958410,121522,-,ENSG00000171759,4.582294822316583,-4.583395694675087,0.3567622915087533,6.490205951324463e-49,1.7476251360476018e-48,PAH,
6,46220736,46491972,271237,-,ENSG00000172348,1588.655319520114,-3.1472008754837257,0.11233302072698396,3.717436609441975e-197,3.371059845341785e-196,RCAN2,
5,115962454,116027619,65166,+,ENSG00000172901,7372.471101241208,-4.214331972288723,0.07529880733361125,0,0,LVRN,
4,99202638,99219537,16900,-,ENSG00000172955,4.0880326774547715,-6.084560781016771,0.5962102792573217,1.4806212430665453e-42,3.71553261811238e-42,ADH6,
12,39550033,39619803,69771,-,ENSG00000173208,130.85292334980673,-4.906727980116319,0.14777441125975302,1.190508385272498e-273,1.7706176242152646e-272,ABCD2,
13,46211943,46277366,65424,+,ENSG00000173988,2.200990133363436,-3.975304626929284,0.3542103459652222,9.668891193795158e-41,2.3718958583238266e-40,LRRC63,
1,204198163,204213988,15826,-,ENSG00000174567,2.152539016259158,-5.8180358510204035,1.05558225273458,3.245662746205003e-7,4.5409287470952674e-7,GOLT1A,
14,93718298,93788485,70188,-,ENSG00000175785,59.67457257208987,-4.939637277371352,0.1594224389446766,2.461450119347615e-230,2.7640064805221365e-229,PRIMA1,
9,63127359,63143401,16043,+,ENSG00000176115,11.540378404553962,-7.485507462770726,1.0948515513478527,4.565964716910269e-16,7.749931108220756e-16,AQP7P4,
9,64637845,64652556,14712,+,ENSG00000176134,22.30651198382907,-3.6113986215664093,0.3613535685784062,1.934650012856967e-39,4.669042988959223e-39,AL445665.1,
18,12254319,12277595,23277,+,ENSG00000176194,81.15428497773573,-3.8545250810190628,0.16260251404283327,6.0341460159001995e-149,3.935831398506656e-148,CIDEA,
7,99923269,99929620,6352,-,ENSG00000176402,4.960748823684945,-3.370656888855342,0.23202083783218572,5.0730615398334944e-54,1.4401351277670863e-53,GJC3,
11,826144,831991,5848,+,ENSG00000177685,60.500967617102056,-4.182410908387815,0.1281196064382523,5.250353796294237e-249,6.693204646317954e-248,CRACR2B,
4,42397488,42402487,5000,+,ENSG00000178343,195.80636220076212,-5.4200816829647405,0.1287789930760401,0,0,SHISA3,
16,79585843,79600737,14895,-,ENSG00000178573,8678.787016230124,-3.555496839193588,0.05576156578536128,0,0,MAF,
1,18480982,18486126,5145,+,ENSG00000179023,4.810429572217345,-4.469141931151401,0.37743323351424696,4.368376567390993e-40,1.0607683969087213e-39,KLHDC7A,
X,93674013,93712274,38262,+,ENSG00000179083,46.85706091106281,-3.1251277141518985,0.09595144335816373,1.3550820083425614e-241,1.6243397052630624e-240,FAM133A,
13,45192853,45194717,1865,-,ENSG00000180332,38.57172372224748,-3.0977245336771,0.14538639271639797,3.508804231262326e-114,1.7489107328623227e-113,KCTD4,
7,31514071,31658720,144650,+,ENSG00000180347,132.29271704176298,-6.616178887626883,0.2107557022978166,4.723580622721335e-253,6.170720032737518e-252,ITPRID1,
9,64621560,64637586,16027,-,ENSG00000181997,48.845121768170515,-3.0034406237494693,0.16881027338749022,2.932152936014616e-84,1.116987606394349e-83,AQP7P2,
11,30009730,30017030,7301,-,ENSG00000182255,20.460669520364277,-3.3738263659631627,0.18866966935203794,2.2959058650720238e-82,8.605919874109259e-82,KCNA4,
X,112630648,112680054,49407,-,ENSG00000182508,35.88804620852809,-3.6825558514917054,0.19175292108116543,2.864844405201184e-96,1.2179379943124574e-95,LHFPL1,
17,49575858,49583827,7970,+,ENSG00000182575,713.6108729508198,-3.200724492597832,0.09903988041923978,4.389202320261766e-255,5.83710189055978e-254,NXPH3,
10,61662961,61766766,103806,+,ENSG00000183346,302.6610676838327,-3.331864356400597,0.0707182705280879,0,0,CABCOCO1,
17,56593699,56595590,1892,+,ENSG00000183691,72.93769599608976,-3.019842487501822,0.1893289834256279,1.626452437132405e-74,5.643093429509726e-74,NOG,
20,41359962,41366818,6857,-,ENSG00000183798,241.42297649627608,-3.133799623684557,0.08301273316775518,0,0,EMILIN3,
X,124227868,124373197,145330,+,ENSG00000183918,2.7375881095850287,-4.570108235782779,0.5735378765971673,3.937514933391034e-18,6.955510743960905e-18,SH2D1A,
13,85792790,85806683,13894,-,ENSG00000184564,47.031386619706964,-4.5664846557584164,0.2223281830853104,1.793024056030107e-116,9.094107732835842e-116,SLITRK6,
15,91099950,91301309,201360,+,ENSG00000185518,264.19714359856476,-3.2045081794824912,0.10149261535924387,2.0198209035740375e-238,2.3825116047777535e-237,SV2B,
14,104937244,104978374,41131,-,ENSG00000185567,13664.062673903896,-4.444938551282843,0.0689140557930367,0,0,AHNAK2,
1,162824458,162868815,44358,-,ENSG00000185860,1.9604029361692983,-4.409685781082511,0.9116312104097999,1.7345259987301762e-5,2.3033906720736025e-5,CCDC190,
17,1934677,2025334,90658,-,ENSG00000185924,266.95923867378383,-3.7026082403319176,0.08067232725359816,0,0,RTN4RL1,
1,47023669,47050751,27083,+,ENSG00000186377,118.97982909208405,-3.027684193475962,0.1096220733708359,7.713844280244488e-185,6.453357406914683e-184,CYP4X1,
5,64506257,64612312,106056,+,ENSG00000186479,15.37710141444077,-3.208345430329295,0.19320740085253676,5.970402309612444e-71,2.010670400422262e-70,RGS7BP,
22,43411196,43507848,96653,+,ENSG00000186732,42.43481072336535,-4.715903489534586,0.1878873165808894,3.0845228754784384e-159,2.1747063570930424e-158,MPPED1,
17,45894382,46028334,133953,+,ENSG00000186868,5.1240702277868895,-4.329854803326774,0.6333401434787606,8.081991939433074e-15,1.3409732785880512e-14,MAPT,
9,133514586,133528612,14027,-,ENSG00000187616,5.154077065604325,-6.228354264807825,0.6398037156310058,9.617830256244307e-34,2.1479937189377928e-33,MYMK,
3,188947214,189325304,378091,+,ENSG00000188001,2333.8391543126563,-3.1449773214366687,0.08026497336733529,0,0,TPRG1,
3,50205246,50221486,16241,+,ENSG00000188338,3618.2970916215213,-3.0039543659517594,0.08037540218940133,0,0,SLC38A3,
2,241849884,241858894,9011,-,ENSG00000188389,3.136095177804736,-3.7459161207435834,0.34529623604719345,3.5166902464042613e-34,7.913302744741079e-34,PDCD1,
18,26170726,26171284,559,-,ENSG00000188985,23.358899197461753,-7.978697307764146,1.5011585639604743,6.78969746125661e-38,1.6073214341193402e-37,DHFRP1,
17,19127469,19159176,31708,+,ENSG00000189152,2.757548990584664,-3.062593415841686,0.44506670160272715,3.094130290950063e-14,5.077716305475264e-14,GRAPL,
4,125316399,125492932,176534,+,ENSG00000196159,12116.128710798635,-3.408094289466351,0.06605016558738729,0,0,FAT4,
9,35906202,35907136,935,+,ENSG00000196196,123.85071482748376,-6.595011408708018,0.18023727797686398,0,0,HRCT1,
3,161344792,161372880,28089,-,ENSG00000196542,201.0946999955091,-4.171725699746439,0.12556837115518196,1.7803886540016614e-270,2.5895542690329677e-269,SPTSSB,
4,99304971,99352760,47790,-,ENSG00000196616,215.49292117818456,-5.680307302110208,0.16728403019475308,1.0029751803264403e-296,1.678166443024457e-295,ADH1B,
11,59208510,59212951,4442,-,ENSG00000197629,20.791233251493814,-3.672276588881911,0.18740386254841,1.1699478285885388e-95,4.9408496318444195e-95,MPEG1,
1,167094045,167129165,35121,+,ENSG00000198842,1.5185557867645867,-8.678519009218725,2.2488664307207165,2.82947274440095e-7,3.965856327079016e-7,DUSP27,
8,58805412,59119147,313736,-,ENSG00000198846,202.99566070958733,-4.011532108028888,0.10042195737233148,0,0,TOX,
6,32148359,32153083,4725,-,ENSG00000204314,17.631314227826827,-5.7929202183492174,1.3904995721733406,1.9344249852244735e-9,2.8652632769678833e-9,PRRT1,
5,151020438,151028992,8555,+,ENSG00000211445,140296.23733856098,-3.192549356041756,0.06028963589453285,0,0,GPX3,
17,40654665,40665181,10517,-,ENSG00000213424,2.9723931646950312,-3.433068886928879,0.38654790189330035,2.072593851106191e-21,3.8738190445850006e-21,KRT222,
22,32269381,32273110,3730,+,ENSG00000214076,1.7174636473686467,-5.81653989091075,1.0154115630330516,1.1756327271247618e-8,1.709001946600189e-8,CPSF1P1,
21,13909574,13980437,70864,-,ENSG00000215559,6.2481591408601584,-3.4950726962278456,0.46397924030122106,1.7732378204167043e-14,2.9245758052444074e-14,ANKRD20A11P,
1,147993862,148014956,21095,-,ENSG00000215859,7.981992298433008,-3.4468490648324877,0.30884475666400824,4.5673323214064925e-38,1.0842791754404412e-37,PDZK1P1,
6,52664366,52669155,4790,+,ENSG00000216775,1483.7936347085756,-3.143490412923891,0.06779606107957278,0,0,AL109918.1,
6,132271982,132273332,1351,+,ENSG00000223912,4.176561270071341,-6.633839536488877,0.6003113797044445,3.084345680186708e-63,9.622366729337759e-63,EEF1A1P36,
X,153479266,153487088,7823,+,ENSG00000224963,18.56549872727729,-4.7506099222335125,0.2364261062642553,3.5110647009381554e-106,1.6473555284665889e-105,U82695.1,
9,35943210,35943934,725,-,ENSG00000225639,1.8886671338641166,-4.826581531571011,0.6043025538253383,2.5870632312674027e-20,4.7399555651628117e-20,PGAM1P2,
Y,17809807,17825329,15523,+,ENSG00000226011,4.772343479500504,-4.794573352545099,0.46308157985549026,1.4613598247951858e-31,3.162399096018823e-31,OFD1P1Y,
Y,18080681,18096202,15522,-,ENSG00000226611,3.722724134381761,-4.663587367636391,0.49664647482702634,2.4382344037724217e-25,4.844994180990122e-25,OFD1P2Y,
