seqnames,start,end,width,strand,gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,tx_ids
X,136146702,136211359,64658,+,ENSG00000022267,17230.930669616326,-2.556071193800554,0.06860099418281543,0,0,FHL1,
11,102317450,102339403,21954,+,ENSG00000023445,74090.37338662906,6.626746582944096,0.10984290343311447,0,0,BIRC3,
1,93885199,93909456,24258,-,ENSG00000023909,16412.399004879244,3.2749645168925077,0.05211753824395182,0,0,GCLM,
22,50525752,50530032,4281,-,ENSG00000025708,1652.945555013247,3.6627076674683856,0.08260432700078403,0,0,TYMP,
11,35138870,35232402,93533,+,ENSG00000026508,124835.17025559326,2.4617093158429815,0.04762598702006454,0,0,CD44,
1,160739057,160754821,15765,+,ENSG00000026751,102.10170893406492,3.350431672310169,0.1179884372325914,2.3805247354364056e-199,1.9184228750281623e-198,SLAMF7,
6,26402237,26415208,12972,+,ENSG00000026950,3350.341761987015,2.0501477533165815,0.044377012412729906,0,0,BTN3A1,
1,12166991,12209228,42238,+,ENSG00000028137,6172.171964668699,5.5269940024046935,0.11562002798885636,0,0,TNFRSF1B,
19,42086110,42196585,110476,-,ENSG00000028277,2066.9706857585747,7.4900948621891335,0.12711692004590378,0,0,POU2F2,
12,27332854,27425289,92436,+,ENSG00000029153,2384.9199759475164,2.483179837608163,0.04532582369412942,0,0,ARNTL2,
8,41653220,41896762,243543,-,ENSG00000029534,349.92807565158455,2.567692564191913,0.10350423307072446,1.0823503158495067e-152,6.390052748711508e-152,ANK1,
8,48710789,48735311,24523,-,ENSG00000034239,127.50961646092966,-2.480335564134841,0.07728176384061601,3.580148621771433e-237,3.6691945177988686e-236,EFCAB1,
11,129375940,129452279,76340,+,ENSG00000043039,2071.4949630019905,2.4144199870444667,0.060098092969615616,0,0,BARX2,
5,170246233,170297818,51586,-,ENSG00000043462,62.705390186555746,3.4022385572275415,0.136467101664638,1.0413253892086031e-158,6.407449007149597e-158,LCP2,
3,89107621,89482134,374514,+,ENSG00000044524,1216.63036874374,-2.0672266823579672,0.05097411568433888,0,0,EPHA3,
X,13770939,13938638,167700,-,ENSG00000046653,1236.2874181212528,-2.780399893093524,0.051994555727637365,0,0,GPM6B,
4,35948221,36244514,296294,-,ENSG00000047365,2104.703505177314,2.1908500404685283,0.07847592896654443,6.688498164633116e-185,4.908879902971804e-184,ARAP2,
X,37685791,37732130,46340,+,ENSG00000047597,28.854669500814644,-2.032711065871604,0.10789017902434052,1.5078930331219338e-84,5.113183293402047e-84,XK,
6,117288300,117425855,137556,-,ENSG00000047936,453.423746503702,3.6077305536630435,0.0952804319528868,0,0,ROS1,
1,7915894,7943165,27272,-,ENSG00000049249,489.9303734786592,4.531438685568859,0.07348115987965677,0,0,TNFRSF9,
18,58044226,58401540,357315,+,ENSG00000049759,2753.981050833524,2.927078530293871,0.07641086960486353,0,0,NEDD4L,
4,121131408,121227466,96059,-,ENSG00000050730,350.51941375229165,5.011269120276625,0.11888016430354367,0,0,TNIP3,
11,44260440,44310139,49700,-,ENSG00000052850,102.73259811184417,-2.735660484495492,0.07981796838931858,1.3539636643845945e-268,1.6915575663617042e-267,ALX4,
12,2825348,2835544,10197,-,ENSG00000053702,97.92080735489954,2.1719824992996726,0.08753400426855594,1.4892720119515682e-146,8.358382730942466e-146,NRIP2,
11,73376399,73397474,21076,+,ENSG00000054967,391.6587853534994,2.476823668981329,0.05582838621989199,0,0,RELT,
1,85018082,85048500,30419,-,ENSG00000055732,1531.4332057073675,-2.2913967852491113,0.040258460625320396,0,0,MCOLN3,
2,56183990,56386172,202183,+,ENSG00000055813,2913.186917365628,-3.6362346817180837,0.050360403082079584,0,0,CCDC85A,
9,120902393,120929173,26781,-,ENSG00000056558,12610.734588773144,4.461484976654325,0.0873870914116296,0,0,TRAF1,
X,2828822,2882820,53999,+,ENSG00000056998,530.7267403023915,-3.4327154335387795,0.08797237609340922,0,0,GYG2,
6,105993463,106109939,116477,+,ENSG00000057657,1228.795707427627,2.940015841848008,0.07603764466626446,0,0,PRDM1,
3,179653040,179789401,136362,+,ENSG00000058056,7995.199040824445,2.9048688421187854,0.03347010155183711,0,0,USP13,
1,183186238,183244900,58663,+,ENSG00000058085,1299.7029330670334,4.591586389670317,0.13925206411450172,1.1363666054446249e-287,1.5866568221839626e-286,LAMC2,
2,69897688,69942945,45258,+,ENSG00000059728,6181.273455590841,2.8895253715376388,0.04108750521248952,0,0,MXD1,
19,48637946,48646187,8242,-,ENSG00000063180,479.9561493683748,-2.391029455554989,0.06300822355011174,0,0,CA11,
11,2301997,2318200,16204,+,ENSG00000064201,16.60084446503795,-2.656420285630913,0.16678794434447636,7.106635957515624e-65,2.0033814239011244e-64,TSPAN32,
20,44714844,44728509,13666,+,ENSG00000064205,999.204024644885,-2.1296878496726075,0.0846858827531529,4.1443106885800544e-151,2.408598840726965e-150,CCN5,
16,2039815,2047866,8052,-,ENSG00000065057,105.14626644548369,-2.217966325015978,0.07146854669047245,1.3538655473972401e-220,1.2464739149471777e-219,NTHL1,
17,9822206,9892099,69894,+,ENSG00000065325,711.6493363585497,2.936639141261293,0.08209794133495435,6.634441025103174e-303,1.0041874900035768e-301,GLP2R,
3,123610049,123884331,274283,-,ENSG00000065534,2218.7345809159756,-2.477182655739404,0.08947370002206023,2.3367432099631426e-185,1.721307762522942e-184,MYLK,
X,109624244,109733403,109160,-,ENSG00000068366,115613.46407686618,3.9563525025586372,0.06669572040827614,0,0,ACSL4,
5,66596361,67169595,573235,+,ENSG00000069020,8229.840984927783,4.160982620333502,0.0721547611729637,0,0,MAST4,
12,89588049,89709300,121252,-,ENSG00000070961,30079.56881519204,2.5866099192729384,0.0628581552543166,0,0,ATP2B1,
2,219434843,219493629,58787,+,ENSG00000072195,792.7307447998554,-2.2436778152266066,0.0589102726063848,0,0,SPEG,
22,50170731,50180294,9564,+,ENSG00000073150,110.11294317752997,2.3205671401644534,0.06104316309469099,0,0,PANX2,
3,189631389,189897276,265888,+,ENSG00000073282,262.03137951232753,2.726758749858249,0.0645946769067381,0,0,TP63,
1,186671791,186680423,8633,-,ENSG00000073756,158716.66338064734,7.1863469511104,0.11727604161030061,0,0,PTGS2,
15,63321378,63381846,60469,-,ENSG00000074410,9884.638259573372,3.9132854950250926,0.09296305185324936,0,0,CA12,
3,127689062,128052190,363129,-,ENSG00000074416,6441.253712217767,2.1346284190636777,0.06805522189907592,8.86184519702793e-229,8.598457425130792e-228,MGLL,
17,1633858,1645744,11887,-,ENSG00000074660,66.11969121370778,2.530543724696216,1.0329572637571913,2.435426043399537e-4,2.9585027699621964e-4,SCARF1,
12,108129288,108250537,121250,+,ENSG00000075035,4794.819933856911,-2.6271932430563774,0.08995708962092439,4.4603282982573065e-206,3.7688245805359184e-205,WSCD2,
7,80742538,80922359,179822,-,ENSG00000075223,52918.84682266208,3.104296306803471,0.0462737309315056,0,0,SEMA3C,
10,102394110,102402524,8415,+,ENSG00000077150,8871.502818467727,3.235044086873128,0.04567746589962511,0,0,NFKB2,
X,111245099,111270483,25385,-,ENSG00000077274,428.5469622750953,-2.7599116738503287,0.07517601323775536,0,0,CAPN6,
X,78945332,78963727,18396,+,ENSG00000078589,53.39525808172285,-2.2582388216680127,0.10808536975398944,2.0365003802509362e-105,8.355020372419313e-105,P2RY10,
9,119153458,119369435,215978,-,ENSG00000078725,24.0361119654676,-2.1482964736111616,0.10706868823875794,1.195909752936032e-93,4.406721248232565e-93,BRINP1,
18,596988,650334,53347,+,ENSG00000079101,36.026269277098606,-2.346398904474413,0.12030980639559537,1.7485999632429918e-90,6.288604175638751e-90,CLUL1,
19,42297033,42303546,6514,-,ENSG00000079462,63.99773318882267,-2.328316113645244,0.07759739241225874,4.302028639927166e-205,3.595266791939132e-204,PAFAH1B3,
4,71062667,71572087,509421,+,ENSG00000080493,2054.113837340869,3.069522856898187,0.09227401542427781,1.4351002276107925e-267,1.7831954688661544e-266,SLC4A4,
4,74097040,74099196,2157,-,ENSG00000081041,7633.638531093664,8.797864527687967,0.13388058694777177,0,0,CXCL2,
1,201283452,201332993,49542,+,ENSG00000081277,404.58605852539307,4.132582673775809,0.09278242995801951,0,0,PKP1,
16,50742050,50801935,59886,+,ENSG00000083799,15491.887523762212,2.3086149777420255,0.0387451908582974,0,0,CYLD,
2,21001429,21044073,42645,-,ENSG00000084674,84.23616248538166,-3.004950037110593,0.09730058595297258,1.6984034188093072e-222,1.583694496805956e-221,APOB,
11,44564427,44620358,55932,+,ENSG00000085117,21694.826092563933,3.9638862456722594,0.06441782063522018,0,0,CD82,
7,100367530,100400096,32567,+,ENSG00000085514,1791.1519759639978,5.9019510097433425,0.06889731147813785,0,0,PILRA,
7,134442356,134459284,16929,-,ENSG00000085662,15077.138334141015,2.804453142761369,0.03246343166016712,0,0,AKR1B1,
11,89324353,89498187,173835,-,ENSG00000086991,79.66160673529443,-3.56943092807986,0.10501828598157269,8.927797717846887e-270,1.1223817225048451e-268,NOX4,
19,48813018,48836510,23493,-,ENSG00000087076,464.9642111708781,-2.5905805072794017,0.050761733574933535,0,0,HSD17B14,
20,36091504,36232799,141296,+,ENSG00000088367,4391.862081741308,-2.0426890067871515,0.05204220402532989,0,0,EPB41L1,
20,4120980,4187747,66768,+,ENSG00000088826,5471.241368013918,2.204995919288659,0.07616955358230092,1.1984491843593596e-197,9.566704171362637e-197,SMOX,
20,2794074,2800627,6554,-,ENSG00000088882,1094.689407273359,9.738408371238304,0.20121130276684163,0,0,CPXM1,
12,112906783,112933222,26440,+,ENSG00000089127,945.7669365420306,3.8794008112662035,0.16083330373441845,2.3524343985513543e-162,1.4845342903299078e-161,AC004551.1,
19,10271093,10286615,15523,+,ENSG00000090339,179343.04102189036,3.9993822419548737,0.07234615041004397,0,0,ICAM1,
12,66188879,66254622,65744,+,ENSG00000090376,8712.44886821334,2.7051187186343455,0.026461846076074533,0,0,IRAK3,
7,76461676,76505995,44320,+,ENSG00000091073,1565.3301625061283,3.562266662551845,0.05331650211651565,0,0,DTX2,
7,107660828,107717782,56955,+,ENSG00000091137,3485.5221497037082,-3.5236379998345626,0.12261043094614281,1.196729422649205e-212,1.0482172631499513e-211,SLC26A4,
6,153004459,153131282,126824,-,ENSG00000091844,369.65913088347924,2.5056909663526192,0.09684496869194292,5.69378779602241e-164,3.634636582335453e-163,RGS17,
8,6499651,6563409,63759,-,ENSG00000091879,315.56965775173717,-2.131033395909694,0.11394098590888485,1.3631115265264854e-89,4.850014352651062e-89,ANGPT2,
3,16586792,16670306,83515,-,ENSG00000092345,31.807498029856948,3.330363179152767,0.1446473466687582,9.246288594024924e-133,4.6489573360610264e-132,DAZL,
6,132722787,132734765,11979,-,ENSG00000093134,895.7774997104128,6.916122231637563,0.13280349321934293,0,0,VNN3,
1,171185249,171212686,27438,+,ENSG00000094963,197.34497950346613,-4.378442015676859,0.15586164670249514,5.87690689327188e-208,5.010688329375263e-207,FMO2,
9,109171975,109320964,148990,-,ENSG00000095203,212.57700325668458,3.015884009068788,0.06030918546213129,0,0,EPB41L4B,
10,97865000,98030828,165829,-,ENSG00000095713,46922.406967633695,2.0826903005132804,0.0643851675936431,8.624712333679942e-242,9.029752710421672e-241,CRTAC1,
19,55364382,55370463,6082,-,ENSG00000095752,2479.974360791693,6.8083073431825945,0.1570818471781812,0,0,IL11,
6,35832966,35921342,88377,-,ENSG00000096063,9151.196386154268,2.4532735979475073,0.027149498807401775,0,0,SRPK1,
6,33620365,33696574,76210,+,ENSG00000096433,29849.652316039384,2.256233197441915,0.05385028067914572,0,0,ITPR3,
22,20774113,20787720,13608,+,ENSG00000099937,69.83601082816207,4.2026946338792746,0.12009726515658557,1.438501669994474e-294,2.0754044345941874e-293,SERPIND1,
22,21009808,21028830,19023,+,ENSG00000099957,115.90661570597698,-2.8720315552928404,0.13166706314181983,1.6730208510540526e-122,7.804671484733821e-122,P2RX6,
22,24494107,24528390,34284,+,ENSG00000100024,246.50078670219224,5.057227921356682,0.08637378186989073,0,0,UPB1,
22,35380361,35394207,13847,+,ENSG00000100292,86739.52028921165,2.554046990142487,0.08820807891697333,3.953238244819101e-201,3.228041560173478e-200,HMOX1,
22,36487190,36507101,19912,-,ENSG00000100350,1843.0863053794794,-2.0746703055054234,0.04249748432941777,0,0,FOXRED2,
14,67386984,67412167,25184,-,ENSG00000100558,22.309803014304986,2.9557898506840266,0.13311044595522997,3.2149087080354723e-119,1.4627241464973202e-118,PLEK2,
14,59188646,59371405,182760,+,ENSG00000100592,4925.410284403084,2.3692797175708282,0.03759289990238018,0,0,DAAM1,
14,69611596,69715144,103549,+,ENSG00000100647,7271.48953346982,2.408407823275071,0.03207835398165212,0,0,SUSD6,
14,70044217,70189070,144854,-,ENSG00000100678,210.40814213724104,2.6835609129316147,0.07523852799600561,1.1608691243623034e-294,1.6778693592789325e-293,SLC8A3,
14,96256210,96268967,12758,+,ENSG00000100739,719.9835254642406,2.480830065213399,0.0845918091862374,3.815150581365827e-205,3.19003905418429e-204,BDKRB1,
14,35401511,35404749,3239,-,ENSG00000100906,32935.62676651728,4.6263051844917875,0.06250608057917338,0,0,NFKBIA,
14,24143362,24147570,4209,-,ENSG00000100911,6527.037101992024,2.2649676778466667,0.03520478386464945,0,0,PSME2,
20,46008908,46016561,7654,+,ENSG00000100985,28.831281301369422,2.4277317080396577,0.1611508319317369,3.48565756684378e-62,9.599932154456863e-62,MMP9,
20,62642503,62685785,43283,+,ENSG00000101187,58.49738323062559,4.02544768837485,0.15452479449916062,6.193775042928789e-175,4.2572907445585575e-174,SLCO4A1,
20,13221274,13300651,79378,+,ENSG00000101230,13102.589741345239,-3.1303849045000165,0.06192082992287261,0,0,ISM1,
20,6074845,6123544,48700,-,ENSG00000101311,530.0274887864259,3.164127257953674,0.10615889473737944,5.583122450987485e-220,5.116744983812372e-219,FERMT1,
20,36541497,36551447,9951,+,ENSG00000101335,1471.8880313378068,-2.112625376572381,0.04532061055809194,0,0,MYL9,
20,32052188,32101856,49669,+,ENSG00000101336,183.23762308200534,5.023150040175573,0.15042236790063404,1.2059445392594686e-294,1.7414491008819841e-293,HCK,
18,49560699,49599185,38487,+,ENSG00000101670,703.7176796879204,3.8977484538675182,0.12903810986776273,5.074694652073583e-237,5.190956003706921e-236,LIPG,
X,48913182,48919024,5843,-,ENSG00000102096,5958.546907364361,4.276155067857251,0.059664541215694665,0,0,PIM2,
X,21940709,21994837,54129,+,ENSG00000102172,11360.722260541503,2.2081901970332716,0.0374923274827138,0,0,SMS,
13,73054976,73077541,22566,+,ENSG00000102554,2930.0223437052205,2.9206072826128096,0.04306974902202327,0,0,KLF5,
19,11574660,11579008,4349,-,ENSG00000102575,149.17441139208566,-2.0918307303559724,0.0664472345375391,1.3838415666280587e-225,1.3203331233024494e-224,ACP5,
16,58279997,58295047,15051,-,ENSG00000103023,21.408020669152894,2.411917819195322,0.11986405428305241,4.777810457163891e-97,1.8121988598646476e-96,PRSS54,
16,69105653,69118719,13067,+,ENSG00000103044,326.86804143918334,2.7785339100863746,0.07829017996278882,3.0142456385209877e-294,4.3332146493141627e-293,HAS3,
16,68229111,68238102,8992,-,ENSG00000103067,52.70366413853884,-2.3725500334096483,0.10405573358574684,2.316107681932864e-124,1.0973955079427101e-123,ESRP2,
16,3022620,3024286,1667,-,ENSG00000103145,327.9180757110262,-2.4578228665928776,0.05366192268020747,0,0,HCFC1R1,
16,84294846,84329844,34999,+,ENSG00000103175,70.99431390087575,-2.1221710362088437,0.09821961899804944,2.1283443679700405e-112,9.210375775969703e-112,WFDC1,
16,15949577,16143074,193498,+,ENSG00000103222,6911.477964024698,2.0026795300608695,0.03272329572817976,0,0,ABCC1,
16,87830023,87869507,39485,-,ENSG00000103257,5050.808867125163,2.503643525764507,0.06754069448230611,0,0,SLC7A5,
16,19167971,19268332,100362,+,ENSG00000103528,514.9237494696911,2.1722144404479558,0.05390104383272496,0,0,SYT17,
15,58138169,58185911,47743,+,ENSG00000103569,351.80775831823496,3.486728435959317,0.11200826176201471,8.956145585197851e-243,9.475779378556856e-242,AQP9,
15,49858238,50182817,324580,-,ENSG00000104043,2127.894043242557,-5.852280598219752,0.11555236786974964,0,0,ATP8B4,
8,85463968,85481493,17526,+,ENSG00000104267,403.27823471355174,-2.242912274121816,0.07562665184989552,1.7857390548192243e-205,1.4994034211470584e-204,CA2,
8,89757806,89791064,33259,+,ENSG00000104312,7176.673395757948,3.4520913576983943,0.04347690915707483,0,0,RIPK2,
8,72019917,72075584,55668,-,ENSG00000104321,89.20435329306181,5.836226909891538,0.1791651866298456,5.873898842361139e-270,7.40194375347537e-269,TRPA1,
8,42175233,42207724,32492,-,ENSG00000104368,7610.861101323044,5.753572401034302,0.11389391011877303,0,0,PLAT,
8,79610814,79666175,55362,+,ENSG00000104435,67.85775088076426,-2.629654426439567,0.12496510257232256,8.935525294638578e-107,3.707676286506906e-106,STMN2,
8,101686542,102124907,438366,-,ENSG00000104490,86.01111996719698,-2.3698934601880404,0.14796607704886414,9.975081089311442e-70,2.9532799183703935e-69,NCALD,
8,19313693,19396218,82526,+,ENSG00000104611,3164.5876439276494,2.196845371764686,0.03255127283955095,0,0,SH2D4A,
19,43766533,43781257,14725,-,ENSG00000104783,98.72074925894323,2.501581082301976,0.14553700009944914,8.80965943617386e-81,2.8895033988629183e-80,KCNN4,
19,45001449,45038198,36750,+,ENSG00000104856,1005.4190078271038,2.8946556459005652,0.07703823630308855,0,0,RELB,
19,49889654,49929539,39886,-,ENSG00000104951,207.1235546319776,4.455375427865068,0.08278614235750155,0,0,IL4I1,
19,2977538,2995179,17642,+,ENSG00000104953,47.85316286649267,-3.1141885559543936,0.13572227046899402,1.4502842748768835e-132,7.280490648920002e-132,TLE6,
19,47220822,47232766,11945,-,ENSG00000105327,109.09388608083621,2.367982830380593,0.07059264332225403,1.3906622459100097e-257,1.6426621326228112e-256,BBC3,
19,10286955,10288522,1568,+,ENSG00000105371,97.89577237291687,4.3164314265619925,0.12467432287581133,8.262689321709575e-295,1.1953307503400973e-293,ICAM4,
19,48630030,48637438,7409,-,ENSG00000105516,356.66435436121316,-3.8821115161454336,0.09084072384592318,0,0,DBP,
19,18434388,18438301,3914,-,ENSG00000105655,251.95418199564824,-2.183633167355856,0.06215978711238347,7.254261976244438e-282,9.862473724955224e-281,ISYNA1,
19,35040506,35066571,26066,+,ENSG00000105707,18.611783261841836,-2.5232685184590875,0.1246969254833466,3.5277383122027238e-96,1.3242650446439686e-95,HPN,
7,93885396,93890753,5358,-,ENSG00000105825,3302.942722138335,6.910132651333401,0.15243620241623543,0,0,TFPI2,
7,106248298,106286326,38029,-,ENSG00000105835,120610.63832074462,2.2371271390244187,0.14504182128133963,1.5186766998767705e-59,4.087116995017588e-59,NAMPT,
7,97020396,97024950,4555,-,ENSG00000105880,627.1064554736444,-3.327245758912767,0.06243258553988681,0,0,DLX5,
7,138706294,138799560,93267,-,ENSG00000105929,158.88458315901386,3.9204493221248633,0.1543443993167194,7.22683078750957e-173,4.8918442015621156e-172,ATP6V0A4,
7,116525001,116561184,36184,+,ENSG00000105974,36548.24150146869,2.0986558642782787,0.04454835397360612,0,0,CAV1,
7,116672196,116798386,126191,+,ENSG00000105976,20133.9261923173,2.47445484491899,0.04429428139635803,0,0,MET,
7,120988697,121297442,308746,+,ENSG00000106034,5696.4183628309875,2.6778048248850794,0.04511524897124354,0,0,CPED1,
7,142855061,142871094,16034,+,ENSG00000106123,51.41519929374972,-2.040682636138134,0.17168838087171237,9.07663384693686e-40,1.9772949705429592e-39,EPHB6,
7,99648194,99679998,31805,-,ENSG00000106258,12231.688035761354,4.230528759035305,0.11804186398103389,0,0,CYP3A5,
7,37905932,38025695,119764,-,ENSG00000106483,821.3832704898783,-2.490198288150423,0.0856928285506869,1.0617781859724497e-201,8.714409904225497e-201,SFRP4,
7,130486171,130506465,20295,+,ENSG00000106484,444.6395449616428,-2.568127619593986,0.09300683013838529,1.991547170482042e-183,1.4464209150727978e-182,MEST,
7,15611212,15686683,75472,-,ENSG00000106511,607.1994354776299,2.664227964052639,0.07412328653909896,2.664049707146666e-301,3.979688048075854e-300,MEOX2,
7,150791285,150801360,10076,-,ENSG00000106565,179.38699727793053,-2.6926313079763826,0.08314327590881225,1.2132603972899157e-242,1.2811166606166046e-241,TMEM176B,
9,92456205,92482506,26302,-,ENSG00000106819,2531.106250316076,-5.253898930559072,0.10379819550822111,0,0,ASPN,
9,5357971,5437925,79955,-,ENSG00000107020,1024.8050445331728,2.135570662704777,0.04011462247575907,0,0,PLGRKT,
9,32455302,32526208,70907,-,ENSG00000107201,3060.2771459993264,2.0959330164499925,0.0735877217085794,2.4805638359483783e-190,1.88798469736071e-189,DDX58,
9,3824127,4348392,524266,-,ENSG00000107249,7319.948659971839,2.2398077765781976,0.051617365654907404,0,0,GLIS3,
9,37915898,38069227,153330,-,ENSG00000107338,553.0267675352591,2.3276461794510728,0.046193395797009776,0,0,SHB,
10,8045378,8075198,29821,+,ENSG00000107485,243.43541048483522,-3.476677774786683,0.1066157642341036,8.386377214450409e-259,9.987016372245588e-258,GATA3,
10,115093365,115948999,855635,+,ENSG00000107518,287.5075682446103,-2.9140735038812657,0.10405400639698795,7.372879456341476e-193,5.706416456093555e-192,ATRNL1,
10,30434021,30461833,27813,+,ENSG00000107968,7718.3660724124975,2.2843937791322158,0.05359200331239574,0,0,MAP3K8,
10,52314281,52318042,3762,+,ENSG00000107984,104.48776824542323,-2.3227273907992014,0.1340984383856454,1.491588807880414e-78,4.793239174321402e-78,DKK1,
17,40015361,40017813,2453,+,ENSG00000108342,1561.7960458287428,11.908942806789968,0.26115975584916185,0,0,CSF3,
17,58520250,58540818,20569,-,ENSG00000108387,221.10837011797724,-2.799484521687926,0.06461682638366836,0,0,SEPT4,
17,34270221,34272242,2022,+,ENSG00000108688,454.82921185759056,5.631849293050256,0.13123588854999782,0,0,CCL7,
17,34255218,34257203,1986,+,ENSG00000108691,22237.574734344373,4.7838502262546765,0.10523060337481217,0,0,CCL2,
17,34319435,34321402,1968,+,ENSG00000108700,286.0457036617781,5.444035405817142,0.1924620945618844,1.9116224081502735e-227,1.8458672036289597e-226,CCL8,
17,34360328,34363231,2904,-,ENSG00000108702,92.608656539016,8.927967946961141,0.2690758048347871,0,0,CCL1,
17,43025231,43032041,6811,+,ENSG00000108830,50.16451424373884,-2.5662083792451837,0.07339485580941485,2.146207849185975e-272,2.75432871213787e-271,RND2,
17,50634777,50692253,57477,+,ENSG00000108846,3100.2228286397954,2.6687873136851668,0.05581885755708175,0,0,ABCC3,
17,55264960,55325187,60228,+,ENSG00000108924,1267.209804620118,-4.273785870283661,0.09195807419949029,0,0,HLF,
17,68267026,68291267,24242,-,ENSG00000108932,161.9882473775746,2.205417164205072,0.08110516268150442,3.9354260185062445e-174,2.684295474495174e-173,SLC16A6,
17,69414697,69553865,139169,+,ENSG00000108984,4701.934377050113,-3.562609754451543,0.12074336865214924,1.1070420639585605e-222,1.0346808888158464e-221,MAP2K6,
4,102501331,102617302,115972,+,ENSG00000109320,8391.37460583802,2.233408466264591,0.04032000698796683,0,0,NFKB1,
4,143336762,143474568,137807,+,ENSG00000109458,6306.894486038637,-2.275056804013788,0.048796666219037346,0,0,GAB1,
