seqnames,start,end,width,strand,gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,tx_ids
2,112773915,112784590,10676,-,ENSG00000115008,523.3303386425935,12.565297285565794,0.3637411560539412,0,0,IL1A,
2,227805739,227817564,11826,+,ENSG00000115009,308356.4879956503,10.54104736590641,0.26961166618916554,0,0,CCL20,
1,160608106,160647295,39190,-,ENSG00000117090,2.7011427144520432,10.136941687469168,2.4224928273531874,1.2927248572771493e-9,1.9226419938505235e-9,SLAMF1,
1,163068775,163076802,8028,+,ENSG00000117152,1171.4850083283663,5.854269074047696,0.15285903630648484,0,0,RGS4,
1,170935471,171064765,129295,+,ENSG00000117501,45.249031541304745,4.823931413467614,0.17823315691313055,3.329783072996426e-192,2.924762383470755e-191,MROH9,
1,94529173,94541759,12587,-,ENSG00000117525,544.3504795976471,4.097985666391914,0.06299842834231338,0,0,F3,
1,209686178,209734949,48772,+,ENSG00000117594,67148.89249391397,5.641365669734973,0.09403736977104014,0,0,HSD11B1,
2,216859458,216860064,607,-,ENSG00000118245,27.28115657608904,5.020767163984927,0.2111569190425708,1.965824394283077e-149,1.287684688340319e-148,TNP1,
6,137867214,137883312,16099,+,ENSG00000118503,15070.816646523788,5.276493306365958,0.07744860802128807,0,0,TNFAIP3,
9,5450503,5470566,20064,+,ENSG00000120217,5923.678986979346,5.073879634516348,0.06764482591152748,0,0,CD274,
1,175067858,175148066,80209,+,ENSG00000120332,127.39881274519969,5.132876863970851,0.13617631665125224,0,0,TNN,
1,173039960,173050963,11004,-,ENSG00000120337,619.6045397217705,7.870231533533401,0.15275007449651923,0,0,TNFSF18,
2,151357592,151380046,22455,+,ENSG00000123610,155146.63919583664,7.149212237717529,0.12237315797718151,0,0,TNFAIP6,
1,209675412,209676390,979,+,ENSG00000123689,15781.493139446975,5.22593228238595,0.1516457852270027,0,0,G0S2,
20,45174902,45176544,1643,+,ENSG00000124102,430.37747901076233,9.15202845489767,0.1984878906994191,0,0,PI3,
16,88638591,88640473,1883,+,ENSG00000124391,4.683667839388263,4.351528918453833,0.23275515510586478,1.7446646393992405e-89,6.995321297803944e-89,IL17C,
X,43948776,43973395,24620,-,ENSG00000124479,4891.452049805084,4.193816409656863,0.08071779931979955,0,0,NDP,
4,73836640,73849064,12425,+,ENSG00000124875,20173.383870626993,10.072134415598622,0.16928647990124124,0,0,CXCL6,
4,74365145,74388749,23605,+,ENSG00000124882,5626.088747816021,8.094233467123429,0.12119465851556877,0,0,EREG,
2,112829751,112836903,7153,-,ENSG00000125538,7420.141166034097,12.554652566899177,0.2963342125105386,0,0,IL1B,
22,24417879,24442357,24479,+,ENSG00000128271,2814.976267930189,8.020346266321065,0.12944168792733232,0,0,ADORA2A,
22,30240453,30246759,6307,-,ENSG00000128342,83250.03427840275,7.717674960316014,0.11793831121330141,0,0,LIF,
19,17601328,17688365,87038,-,ENSG00000130477,324.4404444714348,7.675973694355495,0.14170476799315845,0,0,UNC13A,
8,39902275,39928790,26516,+,ENSG00000131203,815.2846302900939,4.458474243949302,0.14646522754806585,5.101368600341972e-246,6.354179419117796e-245,IDO1,
14,59919713,60063559,143847,+,ENSG00000131951,15.590747218668335,5.934767707664641,0.30456461448671684,5.048791767043244e-112,2.475744133815312e-111,LRRC9,
1,161706972,161714352,7381,+,ENSG00000132185,371.29195775405447,4.756506434566831,0.1037978989202296,0,0,FCRLA,
7,50458436,50565405,106970,-,ENSG00000132437,4.97436802119879,7.614036893153217,0.6410460474575855,5.717845818958362e-75,1.995089685829219e-74,DDC,
13,36431520,36442870,11351,+,ENSG00000133101,124.35500394611537,5.17448838026965,0.1454719302458878,0,0,CCNA1,
16,15703135,15857028,153894,-,ENSG00000133392,2809.245373841761,6.515570498933704,0.09671744096155378,0,0,MYH11,
3,10164919,10243745,78827,+,ENSG00000134070,8769.224571173312,4.5940364102314355,0.05886950740951101,0,0,IRAK2,
X,140502985,140505116,2132,-,ENSG00000134595,7.093784687574764,4.343084652134338,0.358499066943874,1.769415390539745e-44,4.54458302197583e-44,SOX3,
7,22725884,22732002,6119,+,ENSG00000136244,242596.7214671674,10.321260167701286,0.2671086265672214,0,0,IL6,
1,206767602,206774541,6940,-,ENSG00000136634,763.9671627462214,5.844843183853054,0.11189036861076143,0,0,IL10,
2,112973203,112985658,12456,+,ENSG00000136688,1224.6054000656557,13.361114052079763,0.33832926403915636,0,0,IL36G,
2,113107214,113134016,26803,+,ENSG00000136689,2203.4081509363177,8.155831537758973,0.19151153044063218,0,0,IL1RN,
2,113005461,113008044,2584,+,ENSG00000136694,3.2533647663872407,10.202364998417183,1.9020674235319137,5.994196097236398e-29,1.2546718448515665e-28,IL36A,
2,113058638,113065382,6745,+,ENSG00000136695,3952.347828007596,12.87403805494174,0.3036740466449259,0,0,IL36RN,
2,113022091,113052867,30777,-,ENSG00000136696,489.4433160203454,9.26844683672829,0.2725010118788492,0,0,IL36B,
2,113067970,113075850,7881,+,ENSG00000136697,2.589487098662278,9.352912044505693,1.43231381561472,2.4682980084571287e-51,6.823466149688728e-51,IL1F10,
4,153684070,153705702,21633,+,ENSG00000137462,25218.574344498953,5.214347364164382,0.0869730116232761,0,0,TLR2,
8,74824534,74855029,30496,+,ENSG00000137558,652.9499435818176,4.253045869880783,0.16058389314276922,9.351023371616673e-192,8.186355626564132e-191,PI15,
11,102942995,102955732,12738,-,ENSG00000137745,152535.7195784815,4.551645975206016,0.13607202243076122,6.830530364055714e-296,1.1387505134010573e-294,MMP13,
1,78619922,78646145,26224,+,ENSG00000137959,2572.5637818860746,4.104603210979346,0.17952126056072573,4.072928309723887e-154,2.770071124345348e-153,IFI44L,
2,191029576,191151596,122021,-,ENSG00000138378,614.4035806238484,4.320385325691795,0.08396526669792242,0,0,STAT4,
4,76001275,76007488,6214,-,ENSG00000138755,427.83965084378946,12.156909617055268,0.40855417265191846,0,0,CXCL9,
12,47075707,47079951,4245,-,ENSG00000139211,4220.527808172126,4.5635243431504815,0.08182048519204388,0,0,AMIGO2,
12,54362445,54364487,2043,-,ENSG00000139572,2644.7439663535424,8.626622038033892,0.1553649800935828,0,0,GPR84,
15,79960892,79971196,10305,-,ENSG00000140379,3045.085401359843,8.32154290705126,0.15688278369186515,0,0,BCL2A1,
15,89471398,89496589,25192,-,ENSG00000140519,25.84884431813026,7.939422617931873,0.32617263254070145,7.516821033936136e-217,7.684046382892547e-216,RHCG,
17,39737927,39747291,9365,+,ENSG00000141738,25.08470342207417,4.1103024306580656,0.15259622139133064,5.543976782296628e-174,4.3101152829370076e-173,GRB7,
1,206770764,206842981,72218,+,ENSG00000142224,574.4364333202375,5.091984426094112,0.12254210070843452,0,0,IL19,
1,150698060,150720895,22836,-,ENSG00000143452,11.31543953334254,4.0656311575228985,0.21947923783116882,1.1097906644566571e-90,4.512448415990176e-90,HORMAD1,
1,153457744,153460651,2908,-,ENSG00000143556,12.506447318352379,4.726339061229868,0.2864658255779033,9.596173866793971e-79,3.4750151669754603e-78,S100A7,
3,121987323,122022247,34925,-,ENSG00000145103,13.788733626011807,4.240719508076027,0.22940012825508566,4.324189397321275e-91,1.7648348773159215e-90,ILDR1,
5,119268692,119399688,130997,+,ENSG00000145779,9481.504778731784,4.166511476312291,0.06723281517116132,0,0,TNFAIP8,
5,170374671,170389634,14964,-,ENSG00000145936,555.8219452598779,4.084491475412158,0.07124365388520075,0,0,KCNMB1,
6,132644984,132646003,1020,-,ENSG00000146399,11.972353650930815,8.206406573918406,0.4547991516320282,5.036950012561421e-194,4.475350679751542e-193,TAAR1,
X,71107404,71112108,4705,-,ENSG00000147168,1757.743610609191,4.04475797508933,0.07968235717174577,0,0,IL2RG,
9,123356170,123380324,24155,+,ENSG00000148204,2.660567536805868,4.022817919512278,0.2896600867832329,5.777023774974209e-53,1.6232610765336718e-52,CRB2,
9,129738331,129753042,14712,-,ENSG00000148344,7217.074486283839,4.231194988138485,0.09497475429576738,0,0,PTGES,
11,18231355,18236802,5448,-,ENSG00000148965,13.995694573187162,4.743952311785953,0.260868050684915,2.249041282049131e-93,9.354715280795216e-93,SAA4,
20,46540946,46550574,9629,-,ENSG00000149635,26.13129359514562,9.21009278804372,0.441815383876543,1.5878243442032362e-261,2.1986725102040615e-260,OCSTAMP,
6,150018334,150025532,7199,-,ENSG00000155918,91.17775018073112,5.593958713608305,0.16250234502206015,6.185633369380093e-302,1.0678599962541034e-300,RAET1L,
15,81007033,81149179,142147,+,ENSG00000156206,53.060073646726075,4.3065443285777985,0.1372838449595975,5.488026294245859e-247,6.896246374646906e-246,CFAP161,
8,98427022,98432848,5827,+,ENSG00000156486,2.5958326922306063,4.654148032134774,0.6411704950910246,2.456553375780814e-16,4.192299885201699e-16,KCNS2,
9,64765054,64765535,482,-,ENSG00000156755,2.8809560074911125,7.677038051031668,1.2968405443211573,1.3641235979745951e-11,2.1242700304996394e-11,IGKV1OR-2,
1,26051304,26068436,17133,-,ENSG00000158022,323.99655721707984,6.652522682423821,0.1562274083950881,0,0,TRIM63,
20,46557823,46684467,126645,-,ENSG00000158296,3037.406655620033,4.415306541286135,0.060956023112950834,0,0,SLC13A3,
1,159826811,159837492,10682,+,ENSG00000158714,259.0204271643521,5.0169097522838575,0.13443672400699277,0,0,SLAMF8,
1,161184302,161199054,14753,-,ENSG00000158859,1449.8058596719125,4.581569187654198,0.1250067402154399,0,0,ADAMTS4,
1,201380838,201399915,19078,-,ENSG00000159166,19.114667163979565,7.263957179789889,0.33379255217298975,1.3654803109262072e-160,9.719904548527514e-160,LAD1,
21,44217014,44240966,23953,-,ENSG00000160223,3293.151482146947,6.250039189909653,0.07868464276630023,0,0,ICOSLG,
21,44285838,44298648,12811,+,ENSG00000160224,156.70583347835932,8.150599767120287,0.18415081944019496,0,0,AIRE,
19,15468645,15498956,30312,-,ENSG00000161031,268.2231802375232,8.428954786061528,0.209860645494354,0,0,PGLYRP2,
1,11691710,11725857,34148,+,ENSG00000162490,511.0801560251712,4.749518522822069,0.08856976708063699,0,0,DRAXIN,
1,206865354,206869223,3870,+,ENSG00000162891,153.93857722576848,9.22872189028544,0.2786835094474874,0,0,IL20,
1,206897443,206904139,6697,+,ENSG00000162892,364.71055923663323,7.49127303669924,0.1805219064302922,0,0,IL24,
1,206903317,206923247,19931,-,ENSG00000162894,701.0311419389668,5.046670527694388,0.1267083934207208,0,0,FCMR,
1,206957965,206970625,12661,-,ENSG00000162897,2231.767721528014,12.215248157311219,0.23464829439546078,0,0,FCAMR,
2,222424543,222562621,138079,+,ENSG00000163082,4900.915332606038,9.271856356136539,0.09645182601315029,0,0,SGPP2,
1,150730188,150765792,35605,-,ENSG00000163131,13790.768335481775,4.086993670669754,0.055877382208712384,0,0,CTSS,
2,68860909,68871397,10489,-,ENSG00000163217,36.01057516614673,4.319840820996373,0.15479933908607424,1.2388344244197823e-190,1.077389335587675e-189,BMP10,
3,157436850,157443633,6784,+,ENSG00000163661,16900.03413895617,4.900289247367061,0.12257420241951074,0,0,PTX3,
3,36712422,36764349,51928,-,ENSG00000163673,74.03010308219305,7.683797537043268,0.2674426876209261,4.298219791521408e-239,5.089533076216888e-238,DCLK3,
4,74036589,74038807,2219,-,ENSG00000163734,5593.861227266515,9.631580161599029,0.14129198923148137,0,0,CXCL3,
4,73995642,73998677,3036,-,ENSG00000163735,6437.859921013289,8.678667220981394,0.15073768370982712,0,0,CXCL5,
4,73869393,73871242,1850,+,ENSG00000163739,63509.07482646476,10.882682773329027,0.119985649527048,0,0,CXCL1,
1,37474580,37484377,9798,+,ENSG00000163874,5432.931638089872,4.784721221212038,0.07005098838412797,0,0,ZC3H12A,
5,60751791,60844274,92484,-,ENSG00000164181,2066.900635886282,7.134971787902976,0.08274420793180245,0,0,ELOVL7,
5,54977867,55022671,44805,-,ENSG00000164283,7358.387618987118,4.853210602031097,0.15582033194529404,1.225145026872832e-267,1.747558219026637e-266,ESM1,
5,132073789,132076170,2382,+,ENSG00000164400,114.53820905884929,17.14383240190686,3.2771108248345704,1.4003711413260786e-258,1.9104620179154594e-257,CSF2,
8,54457935,54460892,2958,+,ENSG00000164736,21.511670465984864,4.841385048538486,0.20781065768433626,5.221038215440176e-142,3.2115557081455525e-141,SOX17,
13,20187463,20192938,5476,-,ENSG00000165474,609.6829635126788,4.42993241226736,0.22191466165383147,7.977641651470858e-130,4.461489451588547e-129,GJB2,
11,124919205,124936412,17208,-,ENSG00000165478,12.146328022857292,4.5543421972009,0.26980752749863524,3.35534293632627e-81,1.2433278780304687e-80,HEPACAM,
10,49364181,49396016,31836,-,ENSG00000165606,14.185500219826663,7.509742914575307,0.40649430351859595,1.2289531532173205e-136,7.252786787933017e-136,DRGX,
10,68827531,68895432,67902,+,ENSG00000165730,112.57033125617974,4.139256305445857,0.09942612628442679,0,0,STOX1,
14,94487274,94517844,30571,-,ENSG00000165953,8.614865535676069,9.422105058408194,0.8067357247096767,1.0663003986324236e-180,8.665508562929225e-180,SERPINA12,
11,75717838,75732958,15121,+,ENSG00000166391,21.332538646013372,4.1461511262244315,0.1847489937254717,4.623607475051664e-130,2.5880993114895255e-129,MOGAT2,
18,63752935,63805376,52442,+,ENSG00000166396,2204.159374645886,12.531826668543333,0.224764077207282,0,0,SERPINB7,
11,102770502,102780628,10127,-,ENSG00000166670,6509.388033947636,4.318093511336125,0.10153105090376352,0,0,MMP10,
12,56994492,56998447,3956,+,ENSG00000166856,4.844411888936798,11.031597025914929,2.1462686671568396,2.893179486152606e-25,5.738517284249e-25,GPR182,
15,45430529,45448761,18233,+,ENSG00000166920,25734.48789255999,8.772510733228698,0.14208823583978689,0,0,C15orf48,
16,50693588,50734041,40454,+,ENSG00000167207,3685.3578894399016,6.696114683252452,0.09211236287423097,0,0,NOD2,
17,1569267,1628886,59620,-,ENSG00000167703,3996.80292847756,4.297374436277658,0.07131509531849947,0,0,SLC43A2,
3,39183210,39192596,9387,-,ENSG00000168334,135.88245285522467,8.292506412346226,0.34604184208223626,1.464568288851013e-199,1.3499753209409139e-198,XIRP1,
1,39955112,39969968,14857,+,ENSG00000168389,1314.1238782629684,5.979657358751209,0.08213061460869601,0,0,MFSD2A,
16,23278231,23381294,103064,+,ENSG00000168447,11.286070870827974,7.930311229532164,0.4819446905986497,9.241448322510041e-136,5.4261930519200727e-135,SCNN1B,
5,35852695,35879603,26909,+,ENSG00000168685,472.02417650329807,4.718962980250001,0.16401463440756625,5.957633879044738e-229,6.625491451758844e-228,IL7R,
4,76021118,76023497,2380,-,ENSG00000169245,733.4773433542293,7.7394470853045005,0.23499689434023296,0,0,CXCL10,
4,76033682,76041415,7734,-,ENSG00000169248,40.24146083308385,7.19513439723514,0.3963319604027856,1.4024887204363122e-121,7.399820520965312e-121,CXCL11,
4,73740541,73743716,3176,+,ENSG00000169429,1558061.0037287443,12.44444583783199,0.2660758258247087,0,0,CXCL8,
8,138588235,138914041,325807,-,ENSG00000169436,68.69449599114328,6.702560721634188,0.2618907092092491,1.831294877132136e-195,1.6445152635092278e-194,COL22A1,
2,68974573,68980974,6402,+,ENSG00000169605,5.59968932813416,5.497183851653278,0.316068864580189,1.1511719395791282e-95,4.862668206701499e-95,GKN1,
1,202122917,202133592,10676,+,ENSG00000170075,417.79763385705934,5.990531430859817,0.09111122572741948,0,0,GPR37L1,
6,117265558,117273565,8008,+,ENSG00000170162,144.8747738859835,6.453657867711127,0.14795468189747593,0,0,VGLL2,
7,54542325,54571080,28756,+,ENSG00000170419,15.409326859559645,9.053885198819986,0.5461584049284308,4.4096286658191325e-198,4.032408946287674e-197,VSTM2A,
12,104455295,104762014,306720,+,ENSG00000171310,5493.109077242364,4.279030089743307,0.06323826269956352,0,0,CHST11,
12,8058302,8066471,8170,-,ENSG00000171860,376.159898553736,4.154202944648502,0.09471390878326,0,0,C3AR1,
2,79157003,79159753,2751,-,ENSG00000172016,4.415273489056383,6.135837427568013,0.39544224898295066,4.604694735522384e-100,2.0392692676712894e-99,REG3A,
15,38488103,38565575,77473,-,ENSG00000172575,983.585987039824,7.986373513969663,0.135458522995729,0,0,RASGRP1,
12,48857145,48865870,8726,-,ENSG00000172602,2055.048223088225,4.53320049860093,0.08239329213652236,0,0,RND1,
9,34689570,34691276,1707,-,ENSG00000172724,6.36680445178891,6.078968519884658,0.4582756114767629,1.7682108814322442e-62,5.479347660093343e-62,CCL19,
8,64587763,64798737,210975,-,ENSG00000172817,16838.004170928096,4.199377452816282,0.058460277099943524,0,0,CYP7B1,
12,52644558,52652211,7654,-,ENSG00000172867,9.348392009359003,6.983539082728755,0.3710745416661384,4.784636389077979e-134,2.7671197050422175e-133,KRT2,
7,111091006,111125454,34449,+,ENSG00000173114,296.25485511373904,4.088830145895732,0.08927677777239745,0,0,LRRN3,
17,79022814,79049788,26975,+,ENSG00000173918,6043.156368098283,4.314726432131435,0.05421992363003879,0,0,C1QTNF1,
X,23075758,23076767,1010,+,ENSG00000174028,499.31732953747735,11.22575972742296,0.7487210301871794,6.907947229896491e-124,3.702948381620661e-123,FAM3C2,
2,188733738,188790104,56367,-,ENSG00000174325,16.55150097596801,4.324341575638059,0.22693486869149732,8.339348780850886e-97,3.56336920379083e-96,DIRC1,
1,205913048,205943460,30413,-,ENSG00000174502,59.1064241921244,4.349701826756174,0.22583392928253582,5.8939354270734056e-111,2.863565891870067e-110,SLC26A9,
X,109623700,109625172,1473,-,ENSG00000176076,36.34346982643014,4.327707188774442,0.1165203896676436,0,0,KCNE5,
12,31111652,31201235,89584,-,ENSG00000177359,967.0176941946002,6.913048823380426,0.17754007065427113,0,0,AC024940.2,
8,71841549,71844468,2920,-,ENSG00000178860,626.4206015457651,6.030950376766226,0.08689844431491511,0,0,MSC,
15,45511136,45586290,75155,+,ENSG00000179362,1648.452246509193,7.088324912879408,0.08465266460508607,0,0,HMGN2P46,
17,8039034,8049134,10101,+,ENSG00000179593,8.999199439407402,5.842878618848628,0.29706139643617346,1.1538329718535968e-123,6.170701405929254e-123,ALOX15B,
11,18120955,18138480,17526,+,ENSG00000179826,242.98078592316946,6.376955666906688,0.13516622208795953,0,0,MRGPRX3,
7,72862757,72871581,8825,-,ENSG00000179994,4.060976196969431,4.744464767477789,0.38087684316322057,5.238613279017206e-47,1.381803005711921e-46,SPDYE7P,
3,8750408,8769628,19221,-,ENSG00000180914,184.01024482273405,4.184769625568414,0.1356696289504532,4.093016466725747e-245,5.053890385919652e-244,OXTR,
4,70226071,70235252,9182,+,ENSG00000181617,4.635288147941846,7.988494673278686,0.691471127268377,2.9184135620165593e-92,1.2017150093082899e-91,FDCSP,
11,57181747,57191717,9971,+,ENSG00000183908,21.07640271936639,8.75915001940328,0.4194691350755197,1.610124030826603e-256,2.166220764561472e-255,LRRC55,
6,41208713,41217947,9235,-,ENSG00000184106,329.647280482409,6.036815348070622,0.1272133606583545,0,0,TREML3P,
1,109910242,109930992,20751,+,ENSG00000184371,105494.60774011532,4.35474061640956,0.07181208964782161,0,0,CSF1,
11,1554051,1572271,18221,-,ENSG00000184545,63.25483641395488,4.3848724666873355,0.6775523268296,8.484948971148259e-34,1.896816863064875e-33,DUSP8,
1,112720419,112727235,6817,+,ENSG00000184599,127.6641116125179,5.765284893608453,0.12257718160613838,0,0,TAFA3,
7,76531319,76541459,10141,-,ENSG00000185040,69.05106766334578,5.720278832355496,0.250950194611422,2.2590425718944245e-155,1.5501127187233955e-154,SPDYE16,
11,417933,442011,24079,-,ENSG00000185101,3.5279391854293003,4.293580028882099,0.3618410838340172,4.071531852888951e-41,1.003326259159081e-40,ANO9,
14,103123442,103137439,13998,+,ENSG00000185215,43481.72106500646,5.092863714034561,0.08430850785016812,0,0,TNFAIP2,
12,52446651,52452146,5496,-,ENSG00000185479,8.546169008305588,5.60488821953267,0.2908061471105304,7.956741887624453e-113,3.920430412061854e-112,KRT6B,
17,74609885,74623738,13854,-,ENSG00000186407,437.5053042677315,5.847466969628031,0.1606931361488947,0,0,CD300E,
6,41228324,41238882,10559,+,ENSG00000188056,30.441790267062952,5.47120806044693,0.192926776780266,6.595120857460888e-200,6.085168455495382e-199,TREML4,
7,76397518,76442071,44554,+,ENSG00000188372,695.2109168013326,5.951105594327466,0.13755547396278803,0,0,ZP3,
