seqnames,start,end,width,strand,gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,tx_ids
4,26481400,26490462,9063,-,ENSG00000163394,50.55550093318417,-7.859780471729375,0.332842231709787,2.9339626685330628e-195,2.632159223562056e-194,CCKAR,
2,219054424,219060921,6498,-,ENSG00000163501,82.32154938110945,-7.458089022422034,0.25751744202028776,1.3039392283960058e-231,1.4758802344933223e-230,IHH,
5,36248434,36302114,53681,-,ENSG00000164188,1617.891418023708,-4.044507134435206,0.10200180538501509,0,0,RANBP3L,
6,122779716,122784074,4359,+,ENSG00000164434,2.243694830393024,-4.101386944025267,0.36796273780872607,2.015098377980529e-35,4.599962585029206e-35,FABP7,
7,44062727,44065567,2841,-,ENSG00000164708,70.84613777928142,-5.997882344295409,0.218138123169582,6.0404433464530335e-198,5.518252695137509e-197,PGAM2,
9,72900671,73080442,179772,-,ENSG00000165092,37.990815736823194,-4.888458447339767,0.2323262961341371,4.6868981528658036e-124,2.518219391499044e-123,ALDH1A1,
16,78022515,78066761,44247,+,ENSG00000166509,4734.408944498992,-4.350982235092392,0.12956884899829962,4.885108858754373e-294,8.064140378812402e-293,CLEC3A,
19,4502180,4518465,16286,-,ENSG00000167676,96.29536270737104,-4.272382295543721,0.1347919911462611,1.931216960193641e-241,2.3134526386962995e-240,PLIN4,
2,210290150,210315174,25025,-,ENSG00000168530,4.025323426852892,-5.290214110072059,0.7042463213141484,9.253361707222953e-16,1.5626997390365916e-15,MYL1,
9,34521043,34522990,1948,-,ENSG00000168913,18.627964807549308,-4.22235365171838,0.19442911341467295,2.897293505932009e-116,1.4678772803504132e-115,ENHO,
11,26559032,26572263,13232,-,ENSG00000169550,2.4711551021249982,-5.029307807520654,0.6546876413380331,4.731009677425461e-18,8.346820512072885e-18,MUC15,
12,52806549,52814116,7568,-,ENSG00000170477,4.311951410115133,-7.340481901559375,1.042593773283139,2.1996255257467452e-16,3.7604333837662083e-16,KRT4,
12,102836889,102958410,121522,-,ENSG00000171759,4.582294822316583,-4.583395694675087,0.3567622915087533,6.490205951324463e-49,1.7476251360476018e-48,PAH,
5,115962454,116027619,65166,+,ENSG00000172901,7372.471101241208,-4.214331972288723,0.07529880733361125,0,0,LVRN,
4,99202638,99219537,16900,-,ENSG00000172955,4.0880326774547715,-6.084560781016771,0.5962102792573217,1.4806212430665453e-42,3.71553261811238e-42,ADH6,
12,39550033,39619803,69771,-,ENSG00000173208,130.85292334980673,-4.906727980116319,0.14777441125975302,1.190508385272498e-273,1.7706176242152646e-272,ABCD2,
1,204198163,204213988,15826,-,ENSG00000174567,2.152539016259158,-5.8180358510204035,1.05558225273458,3.245662746205003e-7,4.5409287470952674e-7,GOLT1A,
14,93718298,93788485,70188,-,ENSG00000175785,59.67457257208987,-4.939637277371352,0.1594224389446766,2.461450119347615e-230,2.7640064805221365e-229,PRIMA1,
9,63127359,63143401,16043,+,ENSG00000176115,11.540378404553962,-7.485507462770726,1.0948515513478527,4.565964716910269e-16,7.749931108220756e-16,AQP7P4,
11,826144,831991,5848,+,ENSG00000177685,60.500967617102056,-4.182410908387815,0.1281196064382523,5.250353796294237e-249,6.693204646317954e-248,CRACR2B,
4,42397488,42402487,5000,+,ENSG00000178343,195.80636220076212,-5.4200816829647405,0.1287789930760401,0,0,SHISA3,
1,18480982,18486126,5145,+,ENSG00000179023,4.810429572217345,-4.469141931151401,0.37743323351424696,4.368376567390993e-40,1.0607683969087213e-39,KLHDC7A,
7,31514071,31658720,144650,+,ENSG00000180347,132.29271704176298,-6.616178887626883,0.2107557022978166,4.723580622721335e-253,6.170720032737518e-252,ITPRID1,
X,124227868,124373197,145330,+,ENSG00000183918,2.7375881095850287,-4.570108235782779,0.5735378765971673,3.937514933391034e-18,6.955510743960905e-18,SH2D1A,
13,85792790,85806683,13894,-,ENSG00000184564,47.031386619706964,-4.5664846557584164,0.2223281830853104,1.793024056030107e-116,9.094107732835842e-116,SLITRK6,
14,104937244,104978374,41131,-,ENSG00000185567,13664.062673903896,-4.444938551282843,0.0689140557930367,0,0,AHNAK2,
1,162824458,162868815,44358,-,ENSG00000185860,1.9604029361692983,-4.409685781082511,0.9116312104097999,1.7345259987301762e-5,2.3033906720736025e-5,CCDC190,
22,43411196,43507848,96653,+,ENSG00000186732,42.43481072336535,-4.715903489534586,0.1878873165808894,3.0845228754784384e-159,2.1747063570930424e-158,MPPED1,
17,45894382,46028334,133953,+,ENSG00000186868,5.1240702277868895,-4.329854803326774,0.6333401434787606,8.081991939433074e-15,1.3409732785880512e-14,MAPT,
9,133514586,133528612,14027,-,ENSG00000187616,5.154077065604325,-6.228354264807825,0.6398037156310058,9.617830256244307e-34,2.1479937189377928e-33,MYMK,
18,26170726,26171284,559,-,ENSG00000188985,23.358899197461753,-7.978697307764146,1.5011585639604743,6.78969746125661e-38,1.6073214341193402e-37,DHFRP1,
9,35906202,35907136,935,+,ENSG00000196196,123.85071482748376,-6.595011408708018,0.18023727797686398,0,0,HRCT1,
3,161344792,161372880,28089,-,ENSG00000196542,201.0946999955091,-4.171725699746439,0.12556837115518196,1.7803886540016614e-270,2.5895542690329677e-269,SPTSSB,
4,99304971,99352760,47790,-,ENSG00000196616,215.49292117818456,-5.680307302110208,0.16728403019475308,1.0029751803264403e-296,1.678166443024457e-295,ADH1B,
1,167094045,167129165,35121,+,ENSG00000198842,1.5185557867645867,-8.678519009218725,2.2488664307207165,2.82947274440095e-7,3.965856327079016e-7,DUSP27,
8,58805412,59119147,313736,-,ENSG00000198846,202.99566070958733,-4.011532108028888,0.10042195737233148,0,0,TOX,
6,32148359,32153083,4725,-,ENSG00000204314,17.631314227826827,-5.7929202183492174,1.3904995721733406,1.9344249852244735e-9,2.8652632769678833e-9,PRRT1,
22,32269381,32273110,3730,+,ENSG00000214076,1.7174636473686467,-5.81653989091075,1.0154115630330516,1.1756327271247618e-8,1.709001946600189e-8,CPSF1P1,
6,132271982,132273332,1351,+,ENSG00000223912,4.176561270071341,-6.633839536488877,0.6003113797044445,3.084345680186708e-63,9.622366729337759e-63,EEF1A1P36,
X,153479266,153487088,7823,+,ENSG00000224963,18.56549872727729,-4.7506099222335125,0.2364261062642553,3.5110647009381554e-106,1.6473555284665889e-105,U82695.1,
9,35943210,35943934,725,-,ENSG00000225639,1.8886671338641166,-4.826581531571011,0.6043025538253383,2.5870632312674027e-20,4.7399555651628117e-20,PGAM1P2,
Y,17809807,17825329,15523,+,ENSG00000226011,4.772343479500504,-4.794573352545099,0.46308157985549026,1.4613598247951858e-31,3.162399096018823e-31,OFD1P1Y,
Y,18080681,18096202,15522,-,ENSG00000226611,3.722724134381761,-4.663587367636391,0.49664647482702634,2.4382344037724217e-25,4.844994180990122e-25,OFD1P2Y,
9,35909492,35937153,27662,+,ENSG00000235387,48.05859935697827,-4.97002179612243,0.16447265474643888,3.590358647812448e-219,3.7279991535914303e-218,SPAAR,
3,167864773,167924011,59239,+,ENSG00000244227,4.237609782822923,-6.206230605452139,0.5020242892564014,5.99174270746743e-69,1.9796006312348125e-68,LRRC77P,
4,164877178,164898965,21788,+,ENSG00000248329,1.6781555919308868,-5.829010492405291,1.164982283614729,1.1998568069145817e-5,1.6015430982965643e-5,APELA,
13,36168794,36297842,129049,-,ENSG00000250709,3.836719359389148,-4.208357627119201,0.35902900366132334,1.9995747091606206e-38,4.769030862183988e-38,CCDC169-SOHLH2,
2,94575976,94587183,11208,-,ENSG00000261522,8.560088833461002,-4.012916430986332,0.4372522956167566,1.991625243985753e-26,4.0228869881798604e-26,AL845331.3,
10,47300197,47313577,13381,+,ENSG00000266524,2843.732213225504,-4.7317695708952,0.08197027177587335,0,0,GDF10,
9,43109866,43125905,16040,-,ENSG00000277737,43.95334436166827,-7.194163273930152,0.2849361810613378,3.070837717412247e-200,2.8433340509292747e-199,FP325317.1,
9,40481558,40497592,16035,-,ENSG00000278122,3.7526805594570867,-8.206805144868389,1.5903387630076053,1.5928350062316195e-8,2.306408108106175e-8,AQP7P5,
9,35957108,35958154,1047,-,ENSG00000278889,3.4079131164578182,-4.66733454156848,0.38552203129844476,9.899951840970601e-49,2.661116274831329e-48,OR2S2,
5,77086732,77427124,340393,+,ENSG00000284762,18.791185472922564,-7.3075286471749985,0.725433456417143,3.6732924712089014e-42,9.180497703716794e-42,AC022414.1,
9,43126164,43139867,13704,+,ENSG00000286506,3.216526937471679,-4.294031131698721,0.5531060443857723,1.2365831144601966e-17,2.1636983319417213e-17,FP325317.2,
9,65143058,65153359,10302,+,ENSG00000287988,12.374292278579366,-4.717591070936231,0.4832991347894671,1.21394590648455e-35,2.7814449000970734e-35,FO082814.1,
