TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
WP2865	IL1 and megakaryocytes in obesity	6.81344236248356e-05	-9.59402798610941	25	8	0.0250783699059561	319	5311	3553,7097,3383,4790,1839,6347,4318,6280	IL1B,TLR2,ICAM1,NFKB1,HBEGF,CCL2,MMP9,S100A9
WP2203	Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway	7.63218691834051e-05	-9.48055103972733	47	11	0.0344827586206897	319	5311	6775,4792,4791,4790,3055,3576,3559,4067,3569,5971,3575	STAT4,NFKBIA,NFKB2,NFKB1,HCK,CXCL8,IL2RA,LYN,IL6,RELB,IL7R
WP3646	Hepatitis C and Hepatocellular Carcinoma	0.000168061276318262	-8.69118190507282	51	11	0.0344827586206897	319	5311	4312,4843,595,3569,3725,3576,5743,960,51176,4790,330	MMP1,NOS2,CCND1,IL6,JUN,CXCL8,PTGS2,CD44,LEF1,NFKB1,BIRC3
WP2328	Allograft Rejection	0.000242030959789577	-8.32644490697554	80	14	0.0438871473354232	319	5311	941,2668,718,3552,3592,6373,4283,643,3586,3559,3576,3553,3593,6363	CD80,GDNF,C3,IL1A,IL12A,CXCL11,CXCL9,CXCR5,IL10,IL2RA,CXCL8,IL1B,IL12B,CCL19
WP262	EBV LMP1 signaling	0.000375555374735279	-7.88710462829765	24	7	0.0219435736677116	319	5311	6364,4790,4791,6352,7185,3576,4792	CCL20,NFKB1,NFKB2,CCL5,TRAF1,CXCL8,NFKBIA
WP231	TNF alpha Signaling Pathway	0.000416827084283124	-7.7828390881509	94	15	0.0470219435736677	319	5311	7128,3725,3569,7133,4794,1326,7295,6347,4792,7185,6401,330,637,4790,4791	TNFAIP3,JUN,IL6,TNFRSF1B,NFKBIE,MAP3K8,TXN,CCL2,NFKBIA,TRAF1,SELE,BIRC3,BID,NFKB1,NFKB2
WP3893	Development and heterogeneity of the ILC family	0.000457568945580282	-7.68958298388098	32	8	0.0250783699059561	319	5311	3398,3553,374,3569,3593,51561,90865,3592	ID2,IL1B,AREG,IL6,IL12B,IL23A,IL33,IL12A
WP3892	Development of pulmonary dendritic cells and macrophage subsets	0.00065303543483102	-7.3338791654878	13	5	0.0156739811912226	319	5311	1435,10320,1437,3394,3398	CSF1,IKZF1,CSF2,IRF8,ID2
WP176	Folate Metabolism	0.000709469588278623	-7.25099292587887	69	12	0.0376175548589342	319	5311	6291,3553,3569,3383,6288,4791,4790,5327,6289,6347,6648,1435	SAA4,IL1B,IL6,ICAM1,SAA1,NFKB2,NFKB1,PLAT,SAA2,CCL2,SOD2,CSF1
WP2435	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis	0.00137884964184284	-6.58650572031226	15	5	0.0156739811912226	319	5311	4312,3725,4792,5743,4790	MMP1,JUN,NFKBIA,PTGS2,NFKB1
WP615	Senescence and Autophagy in Cancer	0.00150799587330985	-6.49697374593204	106	15	0.0470219435736677	319	5311	3659,2919,3552,5327,3159,650,6348,11009,3725,3569,3576,5055,3553,3624,960	IRF1,CXCL1,IL1A,PLAT,HMGA1,BMP2,CCL3,IL24,JUN,IL6,CXCL8,SERPINB2,IL1B,INHBA,CD44
WP129	Matrix Metalloproteinases	0.0016168137569299	-6.42729788317164	30	7	0.0219435736677116	319	5311	4314,4321,4319,4318,4312,4322,4316	MMP3,MMP12,MMP10,MMP9,MMP1,MMP13,MMP7
WP254	Apoptosis	0.00167551858981113	-6.39163255576572	86	13	0.0407523510971787	319	5311	8626,7185,4792,637,330,4790,27113,3659,4794,5366,27242,3725,7133	TP63,TRAF1,NFKBIA,BID,BIRC3,NFKB1,BBC3,IRF1,NFKBIE,PMAIP1,TNFRSF21,JUN,TNFRSF1B
WP2849	Hematopoietic Stem Cell Differentiation	0.00189759954777023	-6.2671655874776	48	9	0.0282131661442006	319	5311	1440,4602,7852,1435,3552,3553,1437,10320,3569	CSF3,MYB,CXCR4,CSF1,IL1A,IL1B,CSF2,IKZF1,IL6
WP3877	Simplified Depiction of MYD88 Distinct Input-Output Pathway	0.00437597699592812	-5.43162547074828	19	5	0.0156739811912226	319	5311	3725,3552,7097,92610,4790	JUN,IL1A,TLR2,TIFA,NFKB1
WP2018	RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway	0.00496904968862405	-5.30452666668886	55	9	0.0282131661442006	319	5311	4982,7185,4792,4790,4791,4067,3383,5971,3725	TNFRSF11B,TRAF1,NFKBIA,NFKB1,NFKB2,LYN,ICAM1,RELB,JUN
WP3614	Photodynamic therapy-induced HIF-1 survival signaling	0.00569396341493485	-5.16834871534278	37	7	0.0219435736677116	319	5311	597,3484,4843,637,5743,5366,6513	BCL2A1,IGFBP1,NOS2,BID,PTGS2,PMAIP1,SLC2A1
WP69	T-Cell antigen Receptor (TCR)  Signaling Pathway	0.00775207313944906	-4.85979496952473	91	12	0.0376175548589342	319	5311	3604,3601,3569,3725,3553,9308,1326,3937,8767,3552,4792,4790	TNFRSF9,IL15RA,IL6,JUN,IL1B,CD83,MAP3K8,LCP2,RIPK2,IL1A,NFKBIA,NFKB1
WP558	Complement and Coagulation Cascades	0.00887929770469617	-4.72403281241461	60	9	0.0282131661442006	319	5311	719,623,629,5329,5327,2152,1604,718,3053	C3AR1,BDKRB1,CFB,PLAUR,PLAT,F3,CD55,C3,SERPIND1
WP2485	NAD Biosynthesis II (from tryptophan)	0.00958526351987021	-4.64752840991825	8	3	0.00940438871473354	319	5311	8942,6999,8564	KYNU,TDO2,KMO
WP3	Transcriptional activation by NRF2	0.0102765611314628	-4.57788959520523	15	4	0.0125391849529781	319	5311	3162,2730,23657,2048	HMOX1,GCLM,SLC7A11,EPHB2
WP289	Myometrial Relaxation and Contraction Pathways	0.0132518388839297	-4.32361895248666	158	17	0.0532915360501567	319	5311	23764,5996,5999,11318,57007,3710,9628,3553,3569,3484,26575,4790,5142,467,5021,3725,6004	MAFF,RGS1,RGS4,GPR182,ACKR3,ITPR3,RGS6,IL1B,IL6,IGFBP1,RGS17,NFKB1,PDE4B,ATF3,OXTR,JUN,RGS16
WP706	Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways	0.0166790813804222	-4.09359995668429	162	17	0.0532915360501567	319	5311	4790,4791,3557,4602,5452,4803,3576,3725,6616,1644,6752,4824,3552,3586,627,3553,3569	NFKB1,NFKB2,IL1RN,MYB,POU2F2,NGF,CXCL8,JUN,SNAP25,DDC,SSTR2,NKX3-1,IL1A,IL10,BDNF,IL1B,IL6
WP195	IL-1 signaling pathway	0.0194722740608544	-3.93876366822352	57	8	0.0250783699059561	319	5311	4792,4790,3552,6347,3656,3553,11213,3725	NFKBIA,NFKB1,IL1A,CCL2,IRAK2,IL1B,IRAK3,JUN
WP2889	Oxytocin signaling	0.0199024457315705	-3.91691265371947	4	2	0.00626959247648903	319	5311	5021,952	OXTR,CD38
WP2873	Aryl Hydrocarbon Receptor Pathway	0.0231840754557272	-3.76428963876249	48	7	0.0219435736677116	319	5311	8140,3553,5055,3484,3592,3725,3593	SLC7A5,IL1B,SERPINB2,IGFBP1,IL12A,JUN,IL12B
WP3287	Overview of nanoparticle effects	0.0241444246817067	-3.72370178757743	19	4	0.0125391849529781	319	5311	5743,3576,3162,3569	PTGS2,CXCL8,HMOX1,IL6
WP3630	NAD metabolism, sirtuins and aging	0.0246889887724405	-3.7013979334326	11	3	0.00940438871473354	319	5311	4790,10135,6098	NFKB1,NAMPT,ROS1
WP3865	RIG-I-like Receptor Signaling	0.0282345770173845	-3.5672079167599	61	8	0.0250783699059561	319	5311	1540,23586,3576,3627,9636,4790,4792,64135	CYLD,DDX58,CXCL8,CXCL10,ISG15,NFKB1,NFKBIA,IFIH1
WP1742	TP53 Network	0.0287923632742324	-3.5476450910916	20	4	0.0125391849529781	319	5311	27113,5366,637,8626	BBC3,PMAIP1,BID,TP63
WP516	Hypertrophy Model	0.0287923632742324	-3.5476450910916	20	4	0.0125391849529781	319	5311	467,3552,8013,1839	ATF3,IL1A,NR4A3,HBEGF
WP3851	TLR4 Signaling and Tolerance	0.0312448283756165	-3.46590140847531	30	5	0.0156739811912226	319	5311	4790,4792,3576,3569,11213	NFKB1,NFKBIA,CXCL8,IL6,IRAK3
WP43	Oxidation by Cytochrome P450	0.0335046397855299	-3.39607134868091	63	8	0.0250783699059561	319	5311	1586,1594,9420,1591,51700,1581,1551,1577	CYP17A1,CYP27B1,CYP7B1,CYP24A1,CYB5R2,CYP7A1,CYP3A7,CYP3A5
WP408	Oxidative Stress	0.0354866537487532	-3.33859860392731	31	5	0.0156739811912226	319	5311	4790,6648,3162,7296,7498	NFKB1,SOD2,HMOX1,TXNRD1,XDH
WP3645	NAD+ biosynthetic pathways	0.0395774360504881	-3.22949611982238	22	4	0.0125391849529781	319	5311	952,6999,3620,10135	CD38,TDO2,IDO1,NAMPT
WP710	DNA Damage Response (only ATM dependent)	0.0397860308691714	-3.22423941148741	114	12	0.0376175548589342	319	5311	8061,7474,5880,5366,3725,8503,595,51176,4791,4790,27113,6648	FOSL1,WNT5A,RAC2,PMAIP1,JUN,PIK3R3,CCND1,LEF1,NFKB2,NFKB1,BBC3,SOD2
WP453	Inflammatory Response Pathway	0.0449908689691199	-3.10129572159854	33	5	0.0156739811912226	319	5311	7133,941,3559,3918,3561	TNFRSF1B,CD80,IL2RA,LAMC2,IL2RG
WP3612	Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling	0.0457216957331623	-3.08518235121659	23	4	0.0125391849529781	319	5311	8714,2730,3162,3725	ABCC3,GCLM,HMOX1,JUN
WP2884	NRF2 pathway	0.0470815189273165	-3.05587473442322	143	14	0.0438871473354232	319	5311	11182,6513,2495,6534,3162,64116,874,8714,1839,23764,23657,2730,7296,7295	SLC2A6,SLC2A1,FTH1,SLC6A7,HMOX1,SLC39A8,CBR3,ABCC3,HBEGF,MAFF,SLC7A11,GCLM,TXNRD1,TXN
WP143	Fatty Acid Beta Oxidation	0.0502602714880327	-2.99054034520932	34	5	0.0156739811912226	319	5311	4023,2182,2710,51703,2181	LPL,ACSL4,GK,ACSL5,ACSL3
WP1772	Apoptosis Modulation and Signaling	0.0542250869528947	-2.91461161871318	94	10	0.0313479623824451	319	5311	4792,4790,330,637,4982,27113,597,5366,7133,3725	NFKBIA,NFKB1,BIRC3,BID,TNFRSF11B,BBC3,BCL2A1,PMAIP1,TNFRSF1B,JUN
WP205	IL-7 Signaling Pathway	0.0595084950458158	-2.82163620274252	25	4	0.0125391849529781	319	5311	3559,3561,595,3575	IL2RA,IL2RG,CCND1,IL7R
WP1272	Selenium Micronutrient Network	0.0617839299694411	-2.78411198118984	7	2	0.00626959247648903	319	5311	7296,7295	TXNRD1,TXN
WP1995	Effects of Nitric Oxide	0.0617839299694411	-2.78411198118984	7	2	0.00626959247648903	319	5311	7498,4843	XDH,NOS2
WP1310	Selenium Micronutrient Network	0.0617839299694411	-2.78411198118984	7	2	0.00626959247648903	319	5311	7296,7295	TXNRD1,TXN
WP2848	Differentiation Pathway	0.0656044152092983	-2.72411228027718	48	6	0.0188087774294671	319	5311	3624,7474,2247,3569,3589,1435	INHBA,WNT5A,FGF2,IL6,IL11,CSF1
WP24	Peptide GPCRs	0.0743649112116279	-2.59877107189206	74	8	0.0250783699059561	319	5311	643,7852,5021,6752,1236,719,1910,623	CXCR5,CXCR4,OXTR,SSTR2,CCR7,C3AR1,EDNRB,BDKRB1
WP3863	T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection	0.0764245594185441	-2.57145117610842	62	7	0.0219435736677116	319	5311	4792,1437,1326,4790,3586,3937,3725	NFKBIA,CSF2,MAP3K8,NFKB1,IL10,LCP2,JUN
WP237	Glucocorticoid &amp; Mineralcorticoid Metabolism	0.0791834854535451	-2.53598751890514	8	2	0.00626959247648903	319	5311	1586,3290	CYP17A1,HSD11B1
WP3413	NOTCH1 regulation of human endothelial cell calcification	0.0896924354290665	-2.41136884536799	18	3	0.00940438871473354	319	5311	6303,54567,5327	SAT1,DLL4,PLAT
WP474	Endochondral Ossification	0.0931549520267482	-2.37349102149306	65	7	0.0219435736677116	319	5311	50515,654,2247,5327,9507,4318,4322	CHST11,BMP6,FGF2,PLAT,ADAMTS4,MMP9,MMP13
WP1433	Nucleotide-binding Oligomerization Domain (NOD) pathway	0.0967850640214141	-2.3352625939041	41	5	0.0156739811912226	319	5311	639,64127,4792,3553,8767	PRDM1,NOD2,NFKBIA,IL1B,RIPK2
WP696	Benzo(a)pyrene metabolism	0.0978800041108345	-2.32401299840895	9	2	0.00626959247648903	319	5311	1646,1645	AKR1C2,AKR1C1
WP3297	EV release from cardiac cells and their functional effects	0.0978800041108345	-2.32401299840895	9	2	0.00626959247648903	319	5311	6004,4602	RGS16,MYB
WP2324	AGE/RAGE pathway	0.0991525342231801	-2.31109586485553	66	7	0.0219435736677116	319	5311	4790,4792,3725,4316,4843,4322,4318	NFKB1,NFKBIA,JUN,MMP7,NOS2,MMP13,MMP9
WP3303	Rac1/Pak1/p38/MMP-2 pathway	0.111767162336526	-2.19133747932485	68	7	0.0219435736677116	319	5311	4792,10318,2888,4790,2886,79931,4843	NFKBIA,TNIP1,GRB14,NFKB1,GRB7,TNIP3,NOS2
WP1311	Folic Acid Network	0.116530981960369	-2.14959810175806	2	1	0.00313479623824451	319	5311	7295	TXN
WP1273	Folic Acid Network	0.116530981960369	-2.14959810175806	2	1	0.00313479623824451	319	5311	7295	TXN
WP3656	Interleukin-1 Induced Activation of NF-kappa-B	0.117656015748183	-2.13999003253475	10	2	0.00626959247648903	319	5311	92610,3552	TIFA,IL1A
WP1531	Vitamin D Metabolism	0.117656015748183	-2.13999003253475	10	2	0.00626959247648903	319	5311	1594,1591	CYP27B1,CYP24A1
WP2828	Bladder Cancer	0.122580603290914	-2.09898647932698	32	4	0.0125391849529781	319	5311	4312,595,3576,1890	MMP1,CCND1,CXCL8,TYMP
WP3858	Toll-like Receptor Signaling	0.122580603290914	-2.09898647932698	32	4	0.0125391849529781	319	5311	5971,4790,4791,7097	RELB,NFKB1,NFKB2,TLR2
WP727	Monoamine Transport	0.122580603290914	-2.09898647932698	32	4	0.0125391849529781	319	5311	4982,135,6999,3553	TNFRSF11B,ADORA2A,TDO2,IL1B
WP465	Tryptophan metabolism	0.139738687310871	-1.9679811196985	46	5	0.0156739811912226	319	5311	8942,9420,1644,6999,3620	KYNU,CYP7B1,DDC,TDO2,IDO1
WP545	Complement Activation	0.142416010294793	-1.94900285447879	22	3	0.00940438871473354	319	5311	629,1604,718	CFB,CD55,C3
WP357	Fatty Acid Biosynthesis	0.142416010294793	-1.94900285447879	22	3	0.00940438871473354	319	5311	2181,51703,2182	ACSL3,ACSL5,ACSL4
WP167	Eicosanoid Synthesis	0.142416010294793	-1.94900285447879	22	3	0.00940438871473354	319	5311	9536,247,5743	PTGES,ALOX15B,PTGS2
WP299	Nuclear Receptors in Lipid Metabolism and Toxicity	0.155768461898585	-1.85938459287492	35	4	0.0125391849529781	319	5311	1591,1581,1594,8714	CYP24A1,CYP7A1,CYP27B1,ABCC3
WP3849	MAPK  and NFkB Signalling Pathways Inhibited by Yersinia YopJ	0.159681399732745	-1.83457470059602	12	2	0.00626959247648903	319	5311	4790,4792	NFKB1,NFKBIA
WP3301	MFAP5-mediated ovarian cancer cell motility and invasiveness	0.159681399732745	-1.83457470059602	12	2	0.00626959247648903	319	5311	3710,3725	ITPR3,JUN
WP1425	Bone Morphogenic Protein (BMP) Signalling and Regulation	0.159681399732745	-1.83457470059602	12	2	0.00626959247648903	319	5311	650,658	BMP2,BMPR1B
WP2007	Iron metabolism in placenta	0.159681399732745	-1.83457470059602	12	2	0.00626959247648903	319	5311	2495,341208	FTH1,HEPHL1
WP3658	Wnt/beta-catenin Signaling Pathway in Leukemia	0.171856367545569	-1.76109622344537	24	3	0.00940438871473354	319	5311	8313,595,51176	AXIN2,CCND1,LEF1
WP702	Metapathway biotransformation	0.175795152777269	-1.73843586648167	177	14	0.0438871473354232	319	5311	50515,1577,1551,1646,1581,27233,1591,231,9420,9435,10164,1594,1586,1645	CHST11,CYP3A5,CYP3A7,AKR1C2,CYP7A1,SULT1C4,CYP24A1,AKR1B1,CYP7B1,CHST2,CHST4,CYP27B1,CYP17A1,AKR1C1
WP2637	Structural Pathway of Interleukin 1 (IL-1)	0.179095536419609	-1.71983589250627	50	5	0.0156739811912226	319	5311	4792,4790,1326,3656,3552	NFKBIA,NFKB1,MAP3K8,IRAK2,IL1A
WP1434	Osteopontin Signaling	0.181595442063914	-1.70597391189692	13	2	0.00626959247648903	319	5311	4318,4790	MMP9,NFKB1
WP399	Wnt Signaling Pathway and Pluripotency	0.184932968314138	-1.68776185299952	106	9	0.0282131661442006	319	5311	8313,51176,11211,4316,3725,595,8061,7474,960	AXIN2,LEF1,FZD10,MMP7,JUN,CCND1,FOSL1,WNT5A,CD44
WP3611	Photodynamic therapy-induced AP-1 survival signaling.	0.189530287524995	-1.66320643860295	51	5	0.0156739811912226	319	5311	637,1839,3725,3569,595	BID,HBEGF,JUN,IL6,CCND1
WP325	Triacylglyceride Synthesis	0.202833397780339	-1.59537033748891	26	3	0.00940438871473354	319	5311	2710,4023,80168	GK,LPL,MOGAT2
WP2374	Oncostatin M Signaling Pathway	0.203129148513713	-1.59391330265457	66	6	0.0188087774294671	319	5311	4790,4314,4792,6347,4322,4312	NFKB1,MMP3,NFKBIA,CCL2,MMP13,MMP1
WP229	Irinotecan Pathway	0.203915185095089	-1.5900511309276	14	2	0.00626959247648903	319	5311	4363,1577	ABCC1,CYP3A5
WP455	GPCRs, Class A Rhodopsin-like	0.210936219417112	-1.55619946884519	259	19	0.0595611285266458	319	5311	9283,719,623,150,2847,147,135,5021,2827,9034,2863,1910,8111,2151,1236,6752,643,7852,57007	GPR37L1,C3AR1,BDKRB1,ADRA2A,MCHR1,ADRA1B,ADORA2A,OXTR,GPR3,CCRL2,GPR39,EDNRB,GPR68,F2RL2,CCR7,SSTR2,CXCR5,CXCR4,ACKR3
WP3845	Canonical  and Non-canonical Notch signaling	0.218780836445211	-1.51968479707259	27	3	0.00940438871473354	319	5311	51176,54567,92737	LEF1,DLL4,DNER
WP2035	Follicle Stimulating Hormone (FSH) signaling pathway	0.218780836445211	-1.51968479707259	27	3	0.00940438871473354	319	5311	6446,627,374	SGK1,BDNF,AREG
WP3633	Caffeine and Theobromine metabolism	0.219520080087607	-1.51631156961411	4	1	0.00313479623824451	319	5311	7498	XDH
WP690	Polyol Pathway	0.219520080087607	-1.51631156961411	4	1	0.00313479623824451	319	5311	231	AKR1B1
WP3286	Copper homeostasis	0.222052897008821	-1.50483965067828	54	5	0.0156739811912226	319	5311	54739,26872,595,3725,4504	XAF1,STEAP1,CCND1,JUN,MT3
WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer	0.222052897008821	-1.50483965067828	54	5	0.0156739811912226	319	5311	4790,7185,3575,8767,27242	NFKB1,TRAF1,IL7R,RIPK2,TNFRSF21
WP673	ErbB Signaling Pathway	0.222052897008821	-1.50483965067828	54	5	0.0156739811912226	319	5311	2069,3725,595,374,1839	EREG,JUN,CCND1,AREG,HBEGF
WP49	IL-2 Signaling Pathway	0.243510192256323	-1.41259648001999	42	4	0.0125391849529781	319	5311	3561,3559,3725,9111	IL2RG,IL2RA,JUN,NMI
WP3644	NAD+ metabolism	0.249276412262989	-1.38919290880147	16	2	0.00626959247648903	319	5311	10135,952	NAMPT,CD38
WP501	GPCRs, Class C Metabotropic glutamate, pheromone	0.249276412262989	-1.38919290880147	16	2	0.00626959247648903	319	5311	2918,2914	GRM8,GRM4
WP53	ID signaling pathway	0.249276412262989	-1.38919290880147	16	2	0.00626959247648903	319	5311	3398,7849	ID2,PAX8
WP12	Osteoclast Signaling	0.249276412262989	-1.38919290880147	16	2	0.00626959247648903	319	5311	8111,4982	GPR68,TNFRSF11B
WP2583	T-Cell Receptor and Co-stimulatory Signaling	0.251369831899705	-1.38082999042556	29	3	0.00940438871473354	319	5311	10125,4792,4790	RASGRP1,NFKBIA,NFKB1
WP364	IL-6 signaling pathway	0.256889697607309	-1.35910847840571	43	4	0.0125391849529781	319	5311	639,3569,3659,3055	PRDM1,IL6,IRF1,HCK
WP3596	miR-517 relationship with ARCN1 and USP1	0.266434173636084	-1.32262806912827	5	1	0.00313479623824451	319	5311	3398	ID2
WP560	TGF-beta Receptor Signaling	0.267742451842593	-1.31772976111573	58	5	0.0156739811912226	319	5311	4790,3624,3976,51176,3725	NFKB1,INHBA,LIF,LEF1,JUN
WP2870	Extracellular vesicle-mediated signaling in recipient cells	0.267926550177958	-1.31704240253452	30	3	0.00940438871473354	319	5311	7474,27121,4233	WNT5A,DKK4,MET
WP2855	Dopaminergic Neurogenesis	0.267926550177958	-1.31704240253452	30	3	0.00940438871473354	319	5311	1644,4929,2020	DDC,NR4A2,EN2
WP98	Prostaglandin Synthesis and Regulation	0.267926550177958	-1.31704240253452	30	3	0.00940438871473354	319	5311	5743,3290,1910	PTGS2,HSD11B1,EDNRB
WP368	Mitochondrial LC-Fatty Acid Beta-Oxidation	0.272103382266295	-1.30157320303757	17	2	0.00626959247648903	319	5311	2182,2181	ACSL4,ACSL3
WP2289	Drug Induction of Bile Acid Pathway	0.272103382266295	-1.30157320303757	17	2	0.00626959247648903	319	5311	8714,1581	ABCC3,CYP7A1
WP3678	Amplification and Expansion of Oncogenic Pathways as Metastatic Traits	0.272103382266295	-1.30157320303757	17	2	0.00626959247648903	319	5311	51176,7852	LEF1,CXCR4
WP366	TGF-beta Signaling Pathway	0.276231620326668	-1.28651556111772	133	10	0.0313479623824451	319	5311	4233,595,3725,857,23327,4312,1030,4435,4321,467	MET,CCND1,JUN,CAV1,NEDD4L,MMP1,CDKN2B,CITED1,MMP12,ATF3
WP3527	Preimplantation Embryo	0.291332146848668	-1.23329126460483	60	5	0.0156739811912226	319	5311	366,8538,4084,3159,6926	AQP9,BARX2,MXD1,HMGA1,TBX3
WP1971	Integrated Cancer Pathway	0.297801736710631	-1.21132732694725	46	4	0.0125391849529781	319	5311	27113,4312,1030,100379661	BBC3,MMP1,CDKN2B,GRIK1-AS2
WP2525	Trans-sulfuration and one carbon metabolism	0.301365503983013	-1.19943145195105	32	3	0.00940438871473354	319	5311	23382,2730,441024	AHCYL2,GCLM,MTHFD2L
WP34	Ovarian Infertility Genes	0.301365503983013	-1.19943145195105	32	3	0.00940438871473354	319	5311	658,1618,7784	BMPR1B,DAZL,ZP3
WP2879	Farnesoid X Receptor  Pathway	0.317601463936468	-1.14695794024803	19	2	0.00626959247648903	319	5311	1581,117283	CYP7A1,IP6K3
WP384	Apoptosis Modulation by HSP70	0.317601463936468	-1.14695794024803	19	2	0.00626959247648903	319	5311	4790,637	NFKB1,BID
WP2586	Aryl Hydrocarbon Receptor	0.32550832619412	-1.12236723795523	48	4	0.0125391849529781	319	5311	6346,4790,5743,4023	CCL1,NFKB1,PTGS2,LPL
WP1601	Fluoropyrimidine Activity	0.334995226948781	-1.09363899517266	34	3	0.00940438871473354	319	5311	8714,1890,51733	ABCC3,TYMP,UPB1
WP286	IL-3 Signaling Pathway	0.339430290457953	-1.08048668308724	49	4	0.0125391849529781	319	5311	3725,4067,3055,3576	JUN,LYN,HCK,CXCL8
WP3924	Hfe effect on hepcidin production	0.351995383687496	-1.04413721799419	7	1	0.00313479623824451	319	5311	654	BMP6
WP272	Blood Clotting Cascade	0.38441107167325	-0.956042799820944	22	2	0.00626959247648903	319	5311	5055,5327	SERPINB2,PLAT
