TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0008083	growth factor activity	1.54851316454264e-10	-22.5885557080649	163	28	0.0388888888888889	720	17306	650,3589,26281,3586,27302,627,3593,3592,374,2668,146433,1890,654,5008,3624,2069,255324,1437,3976,23529,4803,2247,1435,1440,2919,1839,734,3569	BMP2,IL11,FGF20,IL10,BMP10,BDNF,IL12B,IL12A,AREG,GDNF,IL34,TYMP,BMP6,OSM,INHBA,EREG,EPGN,CSF2,LIF,CLCF1,NGF,FGF2,CSF1,CSF3,CXCL1,HBEGF,OSGIN2,IL6
GO:0001664	G protein-coupled receptor binding	1.97683009637637e-08	-17.7391861435802	279	34	0.0472222222222222	720	17306	84870,57561,3627,5197,6288,4283,4693,1910,6355,6352,6354,2920,6348,6372,9456,6346,90226,6347,135,3576,2921,284654,6376,6374,718,7474,6364,64108,6373,6363,150,9034,2919,6351	RSPO3,ARRDC3,CXCL10,PF4V1,SAA1,CXCL9,NDP,EDNRB,CCL8,CCL5,CCL7,CXCL2,CCL3,CXCL6,HOMER1,CCL1,UCN2,CCL2,ADORA2A,CXCL8,CXCL3,RSPO1,CX3CL1,CXCL5,C3,WNT5A,CCL20,RTP4,CXCL11,CCL19,ADRA2A,CCRL2,CXCL1,CCL4
GO:0005149	interleukin-1 receptor binding	8.2625890828827e-08	-16.3089427572432	16	8	0.0111111111111111	720	17306	84639,3552,56300,3553,27177,27179,26525,3557	IL1F10,IL1A,IL36G,IL1B,IL36B,IL36A,IL36RN,IL1RN
GO:0042056	chemoattractant activity	2.57731851946894e-07	-15.1713461260456	38	11	0.0152777777777778	720	17306	6352,2668,10584,7474,6288,6291,6376,3627,6289,2247,6348	CCL5,GDNF,COLEC10,WNT5A,SAA1,SAA4,CX3CL1,CXCL10,SAA2,FGF2,CCL3
GO:0005539	glycosaminoglycan binding	3.59526442111704e-07	-14.8384781100237	230	28	0.0388888888888889	720	17306	8828,84870,4316,1305,7130,284654,3627,5068,5197,6288,375790,960,9353,5270,6373,6354,9289,6355,3053,3918,7097,2247,9388,4023,64127,114770,6372,1839	NRP2,RSPO3,MMP7,COL13A1,TNFAIP6,RSPO1,CXCL10,REG3A,PF4V1,SAA1,AGRN,CD44,SLIT2,SERPINE2,CXCL11,CCL7,ADGRG1,CCL8,SERPIND1,LAMC2,TLR2,FGF2,LIPG,LPL,NOD2,PGLYRP2,CXCL6,HBEGF
GO:0004896	cytokine receptor activity	3.98681517011592e-07	-14.7351029417686	96	17	0.0236111111111111	720	17306	149233,960,3460,7852,1236,2152,643,3601,3561,57007,9034,8809,3593,10148,3455,3575,3559	IL23R,CD44,IFNGR2,CXCR4,CCR7,F3,CXCR5,IL15RA,IL2RG,ACKR3,CCRL2,IL18R1,IL12B,EBI3,IFNAR2,IL7R,IL2RA
GO:0048020	CCR chemokine receptor binding	1.01865278993137e-06	-13.7970295978705	43	11	0.0152777777777778	720	17306	6348,6351,9034,6376,6364,6363,6347,6346,6355,6352,6354	CCL3,CCL4,CCRL2,CX3CL1,CCL20,CCL19,CCL2,CCL1,CCL8,CCL5,CCL7
GO:0001730	2'-5'-oligoadenylate synthetase activity	2.9721366252088e-06	-12.7262294613683	4	4	0.00555555555555556	720	17306	4938,4940,8638,4939	OAS1,OAS3,OASL,OAS2
GO:0061134	peptidase regulator activity	3.80559864433535e-06	-12.4790372480573	216	25	0.0347222222222222	720	17306	8710,327657,4504,857,6318,6317,718,51176,330,286204,1294,25816,145264,4824,51050,27290,5055,6690,1469,7980,4803,5721,3053,5266,5270	SERPINB7,SERPINA9,MT3,CAV1,SERPINB4,SERPINB3,C3,LEF1,BIRC3,CRB2,COL7A1,TNFAIP8,SERPINA12,NKX3-1,PI15,SPINK4,SERPINB2,SPINK1,CST1,TFPI2,NGF,PSME2,SERPIND1,PI3,SERPINE2
GO:0061135	endopeptidase regulator activity	5.43767046373505e-06	-12.1221598123884	179	22	0.0305555555555556	720	17306	4803,5721,3053,5266,5270,5055,1469,6690,7980,330,286204,1294,25816,145264,27290,327657,8710,4504,6318,6317,718,51176	NGF,PSME2,SERPIND1,PI3,SERPINE2,SERPINB2,CST1,SPINK1,TFPI2,BIRC3,CRB2,COL7A1,TNFAIP8,SERPINA12,SPINK4,SERPINA9,SERPINB7,MT3,SERPINB4,SERPINB3,C3,LEF1
GO:0030414	peptidase inhibitor activity	5.43767046373505e-06	-12.1221598123884	179	22	0.0305555555555556	720	17306	286204,145264,25816,1294,330,51050,27290,8710,327657,6318,4504,718,6317,51176,3053,4803,5266,5270,6690,5055,1469,7980	CRB2,SERPINA12,TNFAIP8,COL7A1,BIRC3,PI15,SPINK4,SERPINB7,SERPINA9,SERPINB4,MT3,C3,SERPINB3,LEF1,SERPIND1,NGF,PI3,SERPINE2,SPINK1,SERPINB2,CST1,TFPI2
GO:0008201	heparin binding	7.44319572979175e-06	-11.8082102677683	169	21	0.0291666666666667	720	17306	9353,6373,5270,6354,9289,6355,3053,3918,2247,9388,4023,1839,6372,8828,84870,4316,1305,284654,3627,5197,6288	SLIT2,CXCL11,SERPINE2,CCL7,ADGRG1,CCL8,SERPIND1,LAMC2,FGF2,LIPG,LPL,HBEGF,CXCL6,NRP2,RSPO3,MMP7,COL13A1,RSPO1,CXCL10,PF4V1,SAA1
GO:0004866	endopeptidase inhibitor activity	9.80881559240519e-06	-11.5322290263952	172	21	0.0291666666666667	720	17306	8710,327657,4504,6318,718,51176,6317,330,1294,286204,25816,145264,27290,1469,5055,6690,7980,4803,3053,5266,5270	SERPINB7,SERPINA9,MT3,SERPINB4,C3,LEF1,SERPINB3,BIRC3,COL7A1,CRB2,TNFAIP8,SERPINA12,SPINK4,CST1,SERPINB2,SPINK1,TFPI2,NGF,SERPIND1,PI3,SERPINE2
GO:0031726	CCR1 chemokine receptor binding	1.43687053613991e-05	-11.1504579550844	5	4	0.00555555555555556	720	17306	6352,6354,6351,6348	CCL5,CCL7,CCL4,CCL3
GO:0019955	cytokine binding	2.51906275731507e-05	-10.5890385543273	129	17	0.0236111111111111	720	17306	3559,2633,10148,3593,3592,8828,8809,3561,57007,9034,643,26525,7133,3557,149233,7852,1236	IL2RA,GBP1,EBI3,IL12B,IL12A,NRP2,IL18R1,IL2RG,ACKR3,CCRL2,CXCR5,IL36RN,TNFRSF1B,IL1RN,IL23R,CXCR4,CCR7
GO:0008514	organic anion transmembrane transporter activity	2.64517943354386e-05	-10.540186563192	212	23	0.0319444444444444	720	17306	64849,84879,8714,8671,8140,115019,9056,124935,6506,1080,23657,28232,6542,6513,9120,6534,366,4363,11254,80736,11182,81796,28231	SLC13A3,MFSD2A,ABCC3,SLC4A4,SLC7A5,SLC26A9,SLC7A7,SLC43A2,SLC1A2,CFTR,SLC7A11,SLCO3A1,SLC7A2,SLC2A1,SLC16A6,SLC6A7,AQP9,ABCC1,SLC6A14,SLC44A4,SLC2A6,SLCO5A1,SLCO4A1
GO:0045236	CXCR chemokine receptor binding	4.60715436189217e-05	-9.98531507363199	11	5	0.00694444444444444	720	17306	6373,4283,6376,3627,3576	CXCL11,CXCL9,CX3CL1,CXCL10,CXCL8
GO:0042802	identical protein binding	7.24440838840997e-05	-9.5326955504462	1731	104	0.144444444444444	720	17306	4792,8942,467,6775,8995,6348,1618,23308,6513,6648,64135,326,6504,9353,4929,11343,7185,115362,2633,5743,2207,51733,5068,222008,23767,2635,283349,4233,2986,10318,6385,8013,4082,51458,6092,6890,7097,2706,2634,3725,56833,7273,150,10125,9111,3162,3624,5818,4435,1890,115361,9750,57823,135,4843,5806,6580,2888,3934,1435,4023,23586,6352,3038,116443,5721,5971,10516,4693,857,214,7498,6303,11213,3036,2668,3593,51278,2048,8767,8626,2495,10938,23002,6351,221935,6999,2886,3656,63923,2643,1000,10135,4318,7784,7128,286676,952,6374,597,8989,4790,3429,5341	NFKBIA,KYNU,ATF3,STAT4,TNFSF18,CCL3,DAZL,ICOSLG,SLC2A1,SOD2,IFIH1,AIRE,SLAMF1,SLIT2,NR4A2,MGLL,TRAF1,GBP5,GBP1,PTGS2,FCER1G,UPB1,REG3A,VSTM2A,FLRT3,GBP3,RASSF3,MET,GUCY2F,TNIP1,SDC4,NR4A3,MARCKS,RHCG,ROBO2,TAP1,TLR2,GJB2,GBP2,JUN,SLAMF8,TTN,ADRA2A,RASGRP1,NMI,HMOX1,INHBA,NECTIN1,CITED1,TYMP,GBP4,RIPOR2,SLAMF7,ADORA2A,NOS2,PTX3,SLC22A1,GRB14,LCN2,CSF1,LPL,DDX58,CCL5,HAS3,GRIN3A,PSME2,RELB,FBLN5,NDP,CAV1,ALCAM,XDH,SAT1,IRAK3,HAS1,GDNF,IL12B,IER5,EPHB2,RIPK2,TP63,FTH1,EHD1,DAAM1,CCL4,SDK1,TDO2,GRB7,IRAK2,TNN,GCH1,CDH2,NAMPT,MMP9,ZP3,TNFAIP3,ILDR1,CD38,CXCL5,BCL2A1,TRPA1,NFKB1,IFI27,PLEK
GO:0004867	serine-type endopeptidase inhibitor activity	0.00010807246045642	-9.13270862566103	92	13	0.0180555555555556	720	17306	7980,6318,5055,6690,327657,8710,6317,5266,1294,3053,145264,27290,5270	TFPI2,SERPINB4,SERPINB2,SPINK1,SERPINA9,SERPINB7,SERPINB3,PI3,COL7A1,SERPIND1,SERPINA12,SPINK4,SERPINE2
GO:0004032	alditol:NADP+ 1-oxidoreductase activity	0.000119709338955744	-9.03044392876332	13	5	0.00694444444444444	720	17306	1645,340811,231,1646,441282	AKR1C1,AKR1C8P,AKR1B1,AKR1C2,AKR1B15
GO:1901681	sulfur compound binding	0.000143281754648671	-8.85069755399513	252	24	0.0333333333333333	720	17306	1305,26281,4316,9536,8828,84870,6288,5197,284654,3627,3053,6354,9289,6355,9353,5270,6373,375790,1839,6372,4023,9388,3918,2247	COL13A1,FGF20,MMP7,PTGES,NRP2,RSPO3,SAA1,PF4V1,RSPO1,CXCL10,SERPIND1,CCL7,ADGRG1,CCL8,SLIT2,SERPINE2,CXCL11,AGRN,HBEGF,CXCL6,LPL,LIPG,LAMC2,FGF2
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	0.000168865447819087	-8.68640832690124	39	8	0.0111111111111111	720	17306	1645,1581,4843,8564,340811,1594,1646,9023	AKR1C1,CYP7A1,NOS2,KMO,AKR1C8P,CYP27B1,AKR1C2,CH25H
GO:0001653	peptide receptor activity	0.000185000403115315	-8.59515255388662	151	17	0.0236111111111111	720	17306	6752,643,5021,1910,623,7852,9340,1236,2151,57007,2847,9034,9283,2986,10887,2642,53831	SSTR2,CXCR5,OXTR,EDNRB,BDKRB1,CXCR4,GLP2R,CCR7,F2RL2,ACKR3,MCHR1,CCRL2,GPR37L1,GUCY2F,PROKR1,GCGR,GPR84
GO:0004497	monooxygenase activity	0.000253814098572669	-8.27890845429511	100	13	0.0180555555555556	720	17306	9023,9420,1594,1646,1577,1551,340811,1581,8564,4843,1591,1645,1586	CH25H,CYP7B1,CYP27B1,AKR1C2,CYP3A5,CYP3A7,AKR1C8P,CYP7A1,KMO,NOS2,CYP24A1,AKR1C1,CYP17A1
GO:0022804	active transmembrane transporter activity	0.000297780501033938	-8.11915391657418	297	26	0.0361111111111111	720	17306	6506,6891,115019,6580,84879,64849,8671,8714,64078,6890,24,154664,9120,23657,1080,28232,6547,4363,26154,51296,6534,28231,11182,57864,11254,81796	SLC1A2,TAP2,SLC26A9,SLC22A1,MFSD2A,SLC13A3,SLC4A4,ABCC3,SLC28A3,TAP1,ABCA4,ABCA13,SLC16A6,SLC7A11,CFTR,SLCO3A1,SLC8A3,ABCC1,ABCA12,SLC15A3,SLC6A7,SLCO4A1,SLC2A6,SLC46A2,SLC6A14,SLCO5A1
GO:0008528	G protein-coupled peptide receptor activity	0.000356132021453334	-7.94020904907989	145	16	0.0222222222222222	720	17306	6752,643,5021,623,1910,9340,7852,1236,2151,2847,57007,9283,9034,10887,2642,53831	SSTR2,CXCR5,OXTR,BDKRB1,EDNRB,GLP2R,CXCR4,CCR7,F2RL2,MCHR1,ACKR3,GPR37L1,CCRL2,PROKR1,GCGR,GPR84
GO:0038023	signaling receptor activity	0.000482720148369313	-7.63607347519255	1429	85	0.118055555555556	720	17306	116443,9340,1910,4982,2151,11211,9369,5329,57007,3561,3455,3593,54210,2048,941,55879,285852,2863,2642,3559,64220,3575,5021,9289,6752,3687,4163,2914,114770,8809,9034,943,8111,10148,8828,2827,147,54852,658,53831,26253,11318,51176,3601,137970,1236,3460,6504,149233,960,9283,7849,6098,719,3604,4824,2918,117195,4233,2986,4929,2207,5068,134864,9378,7133,150,56833,2152,643,283365,6401,92737,3383,7852,5818,623,6385,8013,6092,7097,2847,135,10887,8578	GRIN3A,GLP2R,EDNRB,TNFRSF11B,F2RL2,FZD10,NRXN3,PLAUR,ACKR3,IL2RG,IFNAR2,IL12B,TREM1,EPHB2,CD80,GABRQ,TREML4,GPR39,GCGR,IL2RA,STRA6,IL7R,OXTR,ADGRG1,SSTR2,ITGAX,MCC,GRM4,PGLYRP2,IL18R1,CCRL2,TNFRSF8,GPR68,EBI3,NRP2,GPR3,ADRA1B,PAQR5,BMPR1B,GPR84,CLEC4E,GPR182,LEF1,IL15RA,UNC5D,CCR7,IFNGR2,SLAMF1,IL23R,CD44,GPR37L1,PAX8,ROS1,C3AR1,TNFRSF9,NKX3-1,GRM8,MRGPRX3,MET,GUCY2F,NR4A2,FCER1G,REG3A,TAAR1,NRXN1,TNFRSF1B,ADRA2A,SLAMF8,F3,CXCR5,OR6C6,SELE,DNER,ICAM1,CXCR4,NECTIN1,BDKRB1,SDC4,NR4A3,ROBO2,TLR2,MCHR1,ADORA2A,PROKR1,SCARF1
GO:0008509	anion transmembrane transporter activity	0.000525949030900987	-7.5503062493494	342	28	0.0388888888888889	720	17306	28231,11254,11182,80736,81796,266675,4363,55879,6534,366,53405,6542,6513,9120,1080,23657,28232,8140,9056,115019,338440,6580,6506,124935,64849,84879,8714,8671	SLCO4A1,SLC6A14,SLC2A6,SLC44A4,SLCO5A1,BEST4,ABCC1,GABRQ,SLC6A7,AQP9,CLIC5,SLC7A2,SLC2A1,SLC16A6,CFTR,SLC7A11,SLCO3A1,SLC7A5,SLC7A7,SLC26A9,ANO9,SLC22A1,SLC1A2,SLC43A2,SLC13A3,MFSD2A,ABCC3,SLC4A4
GO:0034040	ATPase-coupled lipid transmembrane transporter activity	0.000673406684765336	-7.30316112440012	5	3	0.00416666666666667	720	17306	4363,8714,26154	ABCC1,ABCC3,ABCA12
