seqnames,start,end,width,strand,gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,tx_ids
X,54748899,54798240,49342,-,ENSG00000102313,15930.100636563111,0.7634645039708939,0.22089844296700517,2.022310808021962e-5,0.005170795947261154,ITIH6,
7,150338317,150341662,3346,-,ENSG00000106538,463.37384794823816,-0.82913142474482,0.228099890021743,7.1369379029955e-6,0.002335777036892367,RARRES2,
6,81491439,81752774,261336,-,ENSG00000112773,59141.37622708098,0.3730309847644786,0.08836747515699622,1.4384680191692042e-6,5.474207131554617e-4,TENT5A,
19,45406209,45410766,4558,+,ENSG00000117877,400.38344793230766,-0.4808546500827522,0.13811127583127725,3.91551118727132e-5,0.008447614175972042,CD3EAP,
13,99446311,99564006,117696,+,ENSG00000125304,22765.33378086372,0.29243029668717374,0.06685268626326761,1.0534226011287722e-6,4.132798190330335e-4,TM9SF2,
X,53191321,53225422,34102,-,ENSG00000126012,6909.457234925714,-0.6621614021686081,0.06062613132493815,5.647529264536998e-29,8.401469898625768e-26,KDM5C,
16,47154387,47464149,309763,-,ENSG00000129636,11790.108171456497,0.25807860632462654,0.053445989356104645,1.44744055495403e-7,7.177550679172044e-5,ITFG1,
X,6667865,7148190,480326,-,ENSG00000130021,742.7866679329557,-0.703331810486783,0.06201446627135244,2.0527265818524795e-30,3.3590817785433974e-27,PUDP,
X,24054946,24078810,23865,+,ENSG00000130741,14884.307916964002,-0.28814083948630437,0.05760966933492806,6.95781320429518e-8,3.672827589518914e-5,EIF2S3,
19,10092338,10102796,10459,-,ENSG00000130812,53.26249484192263,-0.5674916287334726,0.17846363201446275,4.919706794543371e-5,0.009699527950109362,ANGPTL6,
X,47190861,47215128,24268,+,ENSG00000130985,16732.78789769563,-0.3047641422772421,0.06074730274855233,6.753126850839119e-8,3.672827589518914e-5,UBA1,
16,69311350,69326939,15590,+,ENSG00000132612,2541.5055004747946,-0.14772999052079208,0.03887941662237978,3.8433885419925e-5,0.008447614175972042,VPS4A,
10,5943639,5978187,34549,-,ENSG00000134470,254.65932306046764,-0.6527733918731325,0.18800217309844758,3.9427731703818846e-5,0.008447614175972042,IL15RA,
11,125591712,125625215,33504,+,ENSG00000134910,35450.51148955421,0.31960102231362586,0.08130824003942255,5.122279619816719e-6,0.0017834251850783148,STT3A,
13,52703264,52739820,36557,-,ENSG00000136110,2111.3746920769254,1.2175452957746125,0.3214550024525215,1.0607279637855908e-6,4.132798190330335e-4,CNMD,
15,90001324,90082206,80883,+,ENSG00000140548,202.0891003737026,-0.4277333058890439,0.10904503297406783,6.071065616926953e-6,0.0020697274532373473,ZNF710,
1,77088989,77219430,130442,-,ENSG00000142892,10296.859386370686,0.3327846737023053,0.08743868149559343,7.836226322974848e-6,0.002514353089199224,PIGK,
1,227918656,227947932,29277,-,ENSG00000143816,61.05325043599903,-1.06795123531848,0.28187182492070745,5.105591186182696e-6,0.0017834251850783148,WNT9A,
2,10783391,10837977,54587,-,ENSG00000143870,72305.26461866629,0.30298832764898714,0.08651293348756268,3.0417235627540734e-5,0.0072137339682474865,PDIA6,
2,153871922,154453979,582058,+,ENSG00000144278,278.50285705275644,0.8047889631517376,0.2783995183773103,4.222241414292213e-5,0.008564747814648773,GALNT13,
X,44873177,45112602,239426,+,ENSG00000147050,2843.0799076923768,-0.6938116049130929,0.053075650557225906,9.211460335270872e-40,2.1533762418053223e-36,KDM6A,
11,126423358,127003460,580103,-,ENSG00000149571,28.777798368532363,-0.6337302789552097,0.14034667711097842,3.8441076591098955e-7,1.6553941508861667e-4,KIRREL3,
11,86441108,86672636,231529,-,ENSG00000151376,489.21840137062185,-0.37565006868766204,0.10802448880799168,4.23945595811874e-5,0.008564747814648773,ME3,
12,15620134,15882329,262196,-,ENSG00000151491,51178.9052189573,0.2665982576664778,0.06915275225172074,1.381470066461007e-5,0.0038976510633737787,EPS8,
Y,13703899,13706024,2126,+,ENSG00000154620,31.100826196560643,8.980296669178893,1.2837419178483167,1.6468630563758641e-46,4.491544509089107e-43,TMSB4Y,
7,137381037,137847092,466056,-,ENSG00000157680,218.14634946977418,-0.9569657182259209,0.28101402467780684,3.9749834487279836e-5,0.008447614175972042,DGKI,
1,13583465,13617957,34493,+,ENSG00000162493,36539.56641441519,0.35391021934508254,0.10397249776450444,2.5657143238966683e-5,0.00626647002929031,PDPN,
3,31532638,31637622,104985,+,ENSG00000163527,24759.860188725943,0.2062302726701893,0.05231160125717322,1.2403557462014153e-5,0.0036244966840785642,STT3B,
5,83940554,84384880,444327,-,ENSG00000164176,173155.62832802525,0.2574017400957551,0.06615700764054741,1.092635074528981e-5,0.003311088955480045,EDIL3,
10,52765380,52771700,6321,-,ENSG00000165471,18.226482098532575,1.4713160789421356,0.426870275774291,1.7045413592513648e-5,0.004572641770949072,MBL2,
15,26543546,26939539,395994,-,ENSG00000166206,136.49487512965166,-1.1673848649931435,0.3340350272766088,8.599170146666879e-6,0.0027060926976934,GABRB3,
18,54901509,54959461,57953,-,ENSG00000166510,642.1422000294453,0.5919217602241341,0.16437419023073493,6.693246891045614e-6,0.0022352712678585804,CCDC68,
18,59139866,59158832,18967,+,ENSG00000166562,2215.744055148207,0.5702193809319624,0.14872745780409619,4.674859173498217e-6,0.0016999865670027738,SEC11C,
15,43746410,43773278,26869,+,ENSG00000167004,94110.95152924617,0.33781523749637316,0.09240351813042823,1.4178326637792686e-5,0.003932443001709144,PDIA3,
X,2219516,2502805,283290,-,ENSG00000169084,1383.3159804566578,0.6873888379394406,0.09740374268354639,3.1822460704859957e-14,2.264098899888384e-11,DHRSX,
X,15790472,15823260,32789,+,ENSG00000169249,920.2092802442841,-0.49336271178035584,0.06370664916176631,5.305161810377937e-16,4.569140413948662e-13,ZRSR2,
15,83255903,83284714,28812,-,ENSG00000169594,24.4225666409322,-1.0410397971330918,0.30585809375918993,3.577394134401628e-5,0.008019243508951814,BNC1,
X,16946658,17153272,206615,+,ENSG00000169891,102.48760454171489,0.42797630839837303,0.1258856587448987,3.384259943337772e-5,0.007691670793441569,REPS2,
X,16719612,16765340,45729,+,ENSG00000169895,3467.219993512374,-0.4352703071366461,0.0513557044216971,4.156765983474336e-18,4.2513324095983775e-15,SYAP1,
14,75131469,75176612,45144,-,ENSG00000170348,67932.513350761,0.3928020838299504,0.09026238375032188,5.832234839836145e-7,2.4471459210020176e-4,TMED10,
12,51244558,51270415,25858,-,ENSG00000170545,262.0853045324324,-0.452409135185463,0.128475832586035,3.17267160294195e-5,0.007312337762048178,SMAGP,
X,20124525,20141838,17314,-,ENSG00000173674,8852.66949475436,-0.5428091767072459,0.06943442854042403,1.3954318238017786e-15,1.1417423182346152e-12,EIF1AX,
19,32719753,32829580,109828,+,ENSG00000173809,50.86413278336908,-0.8926012954089346,0.2611013089246043,2.5555775315688405e-5,0.00626647002929031,AC008736.1,
11,67364168,67374177,10010,-,ENSG00000175505,677.8083468465423,-0.9246088941891868,0.19756000754902586,1.1409273819254429e-7,5.834417399321234e-5,CLCF1,
12,79574979,79690964,115986,-,ENSG00000177425,848.8040023471698,-0.5201230568085401,0.1376768073244291,9.876219336720764e-6,0.003049329306152803,PAWR,
11,108472112,108498384,26273,-,ENSG00000178202,20369.943976043523,0.4168713024148795,0.11475941282258177,1.3147596907016697e-5,0.0037745136102880915,POGLUT3,
X,3604370,3713608,109239,-,ENSG00000183943,562.7026221687024,1.1869279121017642,0.1452167414795964,2.7793949987663835e-18,3.032134650654207e-15,PRKX,
X,20006713,20116907,110195,-,ENSG00000184368,13.491579876852388,-1.483124384521249,0.2593510692186713,1.4919820682962304e-10,9.765917826239805e-8,MAP7D2,
X,15674932,15703724,28793,+,ENSG00000186312,423.87576911600905,-0.48896383877885274,0.06645345676195709,1.402182477049955e-14,1.042968820656612e-11,CA5BP1,
17,47844908,47855874,10967,-,ENSG00000189120,36.23855827083801,-0.6451337102643824,0.1709098851790235,1.4589952825745937e-5,0.003979166467341776,SP6,
7,135728348,135748813,20466,-,ENSG00000189320,1638.3720103061605,-0.7565252513535298,0.2113473326430916,1.2239811304625343e-5,0.0036244966840785642,FAM180A,
X,13712244,13734635,22392,-,ENSG00000196459,1008.7732863484066,-0.5047941703211359,0.05574303101613804,8.04201311526107e-21,9.399964472723725e-18,TRAPPC2,
X,72255679,72277248,21570,-,ENSG00000198034,67097.04252150522,-0.6572378878823136,0.06716906879632777,7.407268892020472e-24,9.324042165309461e-21,RPS4X,
Y,20575776,20593154,17379,+,ENSG00000198692,1543.3656685713208,8.518615601043779,0.1713476553038622,0,0,EIF1AY,
8,58805412,59119147,313736,-,ENSG00000198846,479.9350538899619,0.9366561899084956,0.30773725542697067,2.737116119413185e-5,0.006586789437952553,TOX,
4,169986597,170033031,46435,-,ENSG00000198948,3509.1394306017637,0.5067450094129924,0.1284146442861995,3.231309522888025e-6,0.0012017533871031738,MFAP3L,
15,82543201,82648861,105661,-,ENSG00000214575,354.18790640117777,-0.5522162498175545,0.11673787483610337,1.69696048680485e-7,8.167371001786636e-5,CPEB1,
X,2486414,2500976,14563,-,ENSG00000214717,2520.7030347296904,0.6272443021670828,0.09966810813697312,1.425427926337161e-11,9.719042744408877e-9,ZBED1,
X,41333284,41364472,31189,+,ENSG00000215301,42528.30245713742,-0.6020726977048175,0.07536553142922581,7.460511262937698e-17,6.78243368370625e-14,DDX3X,
Y,19455431,19567092,111662,-,ENSG00000215580,43.77621278450703,11.628761035049964,2.9560425010509843,1.923917811932081e-54,6.296598214891314e-51,BCORP1,
X,74069276,74070832,1557,+,ENSG00000234969,27.900043744672388,-1.5855370186765385,0.1597253333775478,6.546003190247301e-24,8.926566350433903e-21,AL627389.1,
Y,13703902,13915824,211923,+,ENSG00000241859,102.87405214880525,3.0122993130035485,0.17181565675484495,4.3408083709197225e-72,1.7758247045432586e-68,ANOS2P,
Y,19598188,19598757,570,+,ENSG00000267793,23.500651866090532,10.428431947346866,2.8229176838623666,6.138204455658161e-39,1.255569721404877e-35,AC009977.1,
