seqnames,start,end,width,strand,gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,tx_ids
X,13734745,13769357,34613,+,ENSG00000046651,2577.5273238828067,-0.2857497969444797,0.06099061073178467,2.7206088375531473e-7,1.1386064335024753e-4,OFD1,
10,1049538,1132384,82847,+,ENSG00000047056,1454.0644373073474,-0.167981535670439,0.050230596820909114,1.8072937373657088e-4,0.022010364404397874,WDR37,
1,23778418,23788232,9815,+,ENSG00000057757,1932.5628365508617,-0.14189983133720865,0.04541092205636834,5.315407249904331e-4,0.041054106810849075,PITHD1,
1,102876467,103108872,232406,-,ENSG00000060718,221074.62950662867,0.6602242901352805,0.23982087750471456,6.914594825145185e-5,0.012709247154398185,COL11A1,
3,123067025,123225227,158203,+,ENSG00000065485,5367.037998327289,0.30834604228662393,0.11492137540771309,3.6645227151206144e-4,0.03371408681599399,PDIA5,
1,212285410,212361853,76444,+,ENSG00000066027,5471.913522399203,0.20165476198929194,0.06278551277363381,2.0844191587682384e-4,0.023643479820972344,PPP2R5A,
15,71822291,72118577,296287,-,ENSG00000066933,10753.265861751126,0.1731670450343302,0.052612763728692995,1.9087199296566004e-4,0.022598239377697487,MYO9A,
15,73051710,73305205,253496,+,ENSG00000067141,13347.879758650637,0.29438617612496104,0.10602655077857157,3.2449790336855995e-4,0.03156575280551678,NEO1,
Y,2935281,2982506,47226,+,ENSG00000067646,1399.6178690079932,6.928722485542831,0.17844319249731067,0,0,ZFY,
2,46916157,47076137,159981,+,ENSG00000068724,1837.202703443754,-0.25781457753926584,0.072423200716739,4.2833030021229536e-5,0.00866093492429266,TTC7A,
2,53787044,53818819,31776,+,ENSG00000068912,14261.215471537727,0.26924672879645567,0.08728643178190461,1.8215197602482907e-4,0.022010364404397874,ERLEC1,
11,17208153,17349980,141828,+,ENSG00000070081,31730.5156707388,0.368247634902993,0.12723765242998952,1.6529082826214226e-4,0.021323556163785846,NUCB2,
9,105244622,105439171,194550,+,ENSG00000070214,6596.6606863348,0.20203843624543993,0.06877563449446933,4.5911213679395845e-4,0.03842875355229802,SLC44A1,
17,2059839,2303785,243947,-,ENSG00000070366,3841.7625113604004,-0.25665554328375484,0.0789873409520538,1.128604713437961e-4,0.017661191672199605,SMG6,
19,676392,683392,7001,+,ENSG00000070404,396.0543231810165,-0.4574452563096355,0.14330023536391293,1.0931309471822955e-4,0.017408835863267778,FSTL3,
5,150485818,150558211,72394,+,ENSG00000070614,3985.1330876846687,-0.20328140237727443,0.055688459842671026,3.8141027992272576e-05,0.0080322204186693,NDST1,
18,66501083,66604138,103056,-,ENSG00000071991,1074.1718052426052,0.5979201219290182,0.2124444348365881,1.718044223614112e-4,0.021323556163785846,CDH19,
X,53374149,53422728,48580,-,ENSG00000072501,8094.360016791552,-0.31714603127699725,0.07269669878225059,1.3427745440576123e-6,4.832914138972158e-4,SMC1A,
19,44643798,44666162,22365,+,ENSG00000073008,8326.201970082346,-0.7657765752992399,0.14030960481728094,4.9522668400693114e-9,2.996391806430413e-6,PVR,
3,185643739,185825056,181318,-,ENSG00000073792,1399.5258063052638,-0.5506865116576213,0.10906327439386615,3.376943839183794e-8,1.8415600403015624e-5,IGF2BP2,
1,178094141,178484147,390007,+,ENSG00000075391,3388.9713383958106,-0.42515463433908157,0.13741180293450067,1.3782187697007587e-4,0.01984193998362788,RASAL2,
X,133300103,133415489,115387,-,ENSG00000076716,274.7141986524855,0.49414266228984677,0.1662062044559865,9.423702554246831e-5,0.015702680663539442,GPC4,
10,96518110,96587452,69343,-,ENSG00000077147,30157.993172428618,0.21048793215896242,0.05674081872521133,3.098710135964709e-5,0.007086636628131987,TM9SF3,
2,182716041,182794464,78424,+,ENSG00000077232,23676.179370942107,0.413770042620821,0.11593554409178775,2.0123231191278893e-5,0.005029689840531319,DNAJC10,
X,110944285,111227361,283077,+,ENSG00000077264,146.42306074987025,0.9609140282491435,0.1973384659699769,2.446507876204984e-8,1.375854866880778e-5,PAK3,
5,7396208,7830081,433874,+,ENSG00000078295,4137.627998284445,0.3410806680759087,0.13878961240604973,5.441196217563803e-4,0.04149142675054162,ADCY2,
X,68042344,68433913,391570,-,ENSG00000079482,4331.168568792273,0.34564246365284945,0.09881126840739206,2.753630153787204e-5,0.0064730997368089354,OPHN1,
5,88717117,88904257,187141,-,ENSG00000081189,8367.566818721794,0.4374692457593242,0.14652809179594267,1.0251419925104667e-4,0.016547367072744873,MEF2C,
17,48048329,48061545,13217,+,ENSG00000082641,56750.77453258621,0.24832384426039347,0.08813767927375021,3.671905432282075e-4,0.03371408681599399,NFE2L1,
3,149812708,149962139,149432,+,ENSG00000082996,12298.37551641659,0.2080358472477416,0.07268044514742542,4.740910803621022e-4,0.03897980904167725,RNF13,
X,16786432,16844519,58088,+,ENSG00000086712,2148.036401549435,-0.49447563103961506,0.06461221516301709,1.960981115174643e-15,1.47040900619512e-12,TXLNG,
19,7739993,7747564,7572,-,ENSG00000090659,35.162683478846674,-0.9171668938906228,0.28860638681402434,5.9286034334082955e-5,0.011113661186209968,CD209,
16,74447427,74607144,159718,-,ENSG00000090863,50624.38609937722,0.23124149757506293,0.06668917197605471,5.7395831054108866e-5,0.010988248677124928,GLG1,
Y,6910686,7101970,191285,+,ENSG00000092377,30.53814846798573,6.658461523566135,0.6372121187649753,7.103361252902168e-32,1.4203565456358604e-28,TBL1Y,
9,98199011,98255649,56639,-,ENSG00000095383,433.98254711340473,-0.34650773057618794,0.13486845990729748,7.302661588175427e-4,0.049660730212628706,TBC1D2,
Y,7273972,7381548,107577,+,ENSG00000099725,2098.014482753614,7.415790044098324,0.17576147542363005,0,0,PRKY,
22,41598028,41621043,23016,-,ENSG00000100418,2104.571967024414,-0.19359021232525342,0.060901762605358845,2.712067960299371e-4,0.027730894894061067,DESI1,
14,69611596,69715144,103549,+,ENSG00000100647,2946.1999951545786,-0.28424160312099095,0.09363242004365974,2.332588074304582e-4,0.02498646130070551,SUSD6,
20,2652593,2658393,5801,+,ENSG00000101361,3930.3988053928433,-0.3327492636884307,0.11182028162874744,2.3658821563322984e-4,0.02519314513926393,NOP56,
X,153929225,153935080,5856,-,ENSG00000102030,1003.3685788027113,-0.27414710199703357,0.08165878967439394,7.879310749212988e-5,0.01376660934396475,NAA10,
X,77826364,77895593,69230,-,ENSG00000102158,15592.60071039539,0.35581338564007076,0.07758533137819343,3.098962878578278e-7,1.2393096880643266e-4,MAGT1,
X,54748899,54798240,49342,-,ENSG00000102313,15910.86489153895,0.7681209621238372,0.22063510345254098,1.8723974727383975e-5,0.004745868298507071,ITIH6,
15,45479606,45522755,43150,-,ENSG00000104154,2569.815074241604,0.22719477116992973,0.08303185406044432,6.635034701230312e-4,0.04738257320767488,SLC30A4,
19,50723364,50725718,2355,+,ENSG00000105472,361.6330493391447,-0.6326555009461535,0.2576830365389256,3.014233402377264e-4,0.029969140502310077,CLEC11A,
7,101127089,101139266,12178,+,ENSG00000106366,13982.38438410577,-0.8166619158561755,0.32148584480362413,5.806700822061583e-4,0.04300304032667499,SERPINE1,
7,150338317,150341662,3346,-,ENSG00000106538,464.0620154269131,-0.8309635890272464,0.22728001317239938,6.541245871757978e-6,0.0020651975562834485,RARRES2,
7,43608456,43729717,121262,-,ENSG00000106603,2527.0400308697704,-0.1272173394249651,0.040073918762738886,5.719327945809489e-4,0.04253100236065602,COA1,
17,39980807,39997959,17153,+,ENSG00000108344,4244.084566224091,-0.16475230474802974,0.054084582753971266,5.044327084341978e-4,0.04052576348652599,PSMD3,
17,78674048,78782297,108250,-,ENSG00000108669,1857.1521340970598,0.22659939924030645,0.07329668291975196,2.09442693905432e-4,0.023643479820972344,CYTH1,
4,48805212,48861817,56606,+,ENSG00000109180,11833.569621496921,0.11025607192193668,0.03497375384489057,6.754356636400961e-4,0.04785488268845342,OCIAD1,
11,69641087,69654474,13388,+,ENSG00000110092,5069.888046785222,-0.9968394934532729,0.36746118022538743,3.3261919877814166e-4,0.03200970642359057,CCND1,
11,60842113,60851081,8969,+,ENSG00000110104,515.9233348957935,-0.29483794476398123,0.09448006480560316,1.7173636949800923e-4,0.021323556163785846,CCDC86,
11,60890547,60906585,16039,-,ENSG00000110107,5360.674328662338,-0.19712458736619115,0.05839667246899221,1.417713144349231e-4,0.01993216073883497,PRPF19,
12,123250112,123272334,22223,-,ENSG00000111328,14019.996883760334,0.2938939868816885,0.09601847613139843,1.5865982980795197e-4,0.021155864984691332,CDK2AP1,
12,14881181,14885926,4746,-,ENSG00000111341,1008378.5147602444,0.3036148789467848,0.11983097374562174,6.321545462745216e-4,0.04587198876917859,MGP,
6,11712054,11807046,94993,-,ENSG00000111863,403.1231890769806,-0.9919646135470079,0.3311218909051412,1.4106029257472338e-4,0.01993216073883497,ADTRP,
6,81491439,81752774,261336,-,ENSG00000112773,59185.04088060059,0.37426369244430446,0.08787256340004114,1.2433083956906993e-6,4.566240385479556e-4,TENT5A,
5,79991311,80083287,91977,+,ENSG00000113296,2049.3329659877954,-0.5506871136818756,0.1847427669026216,1.634196042398318e-4,0.021323556163785846,THBS4,
5,32124716,32174319,49604,-,ENSG00000113384,13926.728925442829,0.15621940026227626,0.05278333399935037,6.924095659497818e-4,0.048600953215527654,GOLPH3,
5,134873803,134901525,27723,+,ENSG00000113621,10140.804460630188,0.2415537564419241,0.08445423280816901,4.4694205579539525e-4,0.03793947752874497,TXNDC15,
3,112086335,112131004,44670,+,ENSG00000114529,144.75374759663504,-0.6993325786837999,0.25571011231737284,4.2211909530842515e-4,0.0370840892356411,C3orf52,
2,27427790,27442259,14470,+,ENSG00000115216,6614.886671001128,-0.12694507936117883,0.041017955911364645,7.395574403747774e-4,0.049660730212628706,NRBP1,
2,232606057,232682780,76724,+,ENSG00000115468,2106.730628256523,0.4474071279122223,0.18277654158295806,5.104453251710793e-4,0.04082655143012775,EFHD1,
2,86503430,86563479,60050,-,ENSG00000115561,13048.13310275088,0.12975378374265273,0.036341052146536705,1.1814391109177403e-4,0.017924664744404094,CHMP3,
2,105357712,105438513,80802,-,ENSG00000115641,3025.5364846680286,-0.5120445561837267,0.18167825443598795,2.7982433073507466e-4,0.02829055424667642,FHL2,
1,94529173,94541759,12587,-,ENSG00000117525,80.63525634626295,-0.5267718816463692,0.1982450273125635,5.293603708374728e-4,0.041054106810849075,F3,
19,45406209,45410766,4558,+,ENSG00000117877,401.57468953737435,-0.48202734141920844,0.13774896015289675,3.707413186133356e-5,0.00800191449245681,CD3EAP,
9,5450503,5470566,20064,+,ENSG00000120217,415.87113932824,-0.4709171381259435,0.16477871641320035,3.2665167346892344e-4,0.031604427504014765,CD274,
5,140664676,140674124,9449,+,ENSG00000120314,1664.6235488604607,-0.1708902766115767,0.05070472873687641,1.505693520528254e-4,0.020684321065211037,WDR55,
10,19816239,20289856,473618,+,ENSG00000120594,58369.238881774705,0.30087438808526623,0.11582659495866672,5.238393909945183e-4,0.041054106810849075,PLXDC2,
10,62811996,62919900,107905,-,ENSG00000122877,64.23465953241201,-0.8164856737399462,0.2793690617891088,1.5870425499740664e-4,0.021155864984691332,EGR2,
X,41085445,41236579,151135,+,ENSG00000124486,19999.047530850134,-0.19774596804194244,0.061528648971912445,2.1021097862611554e-4,0.023643479820972344,USP9X,
13,99446311,99564006,117696,+,ENSG00000125304,22771.29638641773,0.29369662962081405,0.06674724318124743,9.611032444426555e-7,3.644451601709914e-4,TM9SF2,
20,22581005,22585455,4451,-,ENSG00000125798,145.3081084151477,0.7937043748067371,0.27451610070593857,6.92101701006347e-5,0.012709247154398185,FOXA2,
X,53191321,53225422,34102,-,ENSG00000126012,6920.214943916297,-0.6630952627412099,0.06051271534814926,3.7772883220736626e-29,6.179643694912512e-26,KDM5C,
12,71125085,71441898,316814,-,ENSG00000127324,138.61110415900174,1.116245591830346,0.44226303597298616,2.1340337051751741e-4,0.02385345997411952,TSPAN8,
7,75533298,75738962,205665,-,ENSG00000127946,9897.77996343921,0.2416404625238362,0.08040069381424121,2.481721091397922e-4,0.02581563743398671,HIP1,
22,30240453,30246759,6307,-,ENSG00000128342,1397.2701789749972,-1.1719909216336728,0.43701413758355073,2.091614836636707e-4,0.023643479820972344,LIF,
10,48446034,48656265,210232,-,ENSG00000128805,420.24119092951906,-0.4400512249189647,0.14181647845063725,1.2944666717474882e-4,0.018939205060786828,ARHGAP22,
8,17643795,17800917,157123,-,ENSG00000129422,22853.70588626135,0.27008456810922077,0.10253197043977814,5.870044004796353e-4,0.04329398029111277,MTUS1,
16,47154387,47464149,309763,-,ENSG00000129636,11789.915656236877,0.25947092515675546,0.05406748016330227,1.7264767697362685e-7,8.176230512677338e-5,ITFG1,
X,6667865,7148190,480326,-,ENSG00000130021,743.5771206952971,-0.7036660555651827,0.061728827744939714,1.0687864852591703e-30,1.9233881588724028e-27,PUDP,
19,11551147,11559236,8090,-,ENSG00000130165,1597.843044299318,-0.18011656037111656,0.05248380781990769,1.1424495758865717e-4,0.017723726351426505,ELOF1,
X,24054946,24078810,23865,+,ENSG00000130741,14933.196640360511,-0.2889791983727051,0.057538354219987896,6.380316568671173e-8,3.189449360272401e-5,EIF2S3,
19,10092338,10102796,10459,-,ENSG00000130812,53.50666644346873,-0.5710438354414195,0.17751101761238147,4.343614350005177e-5,0.008685298204743685,ANGPTL6,
X,47190861,47215128,24268,+,ENSG00000130985,16759.763413464876,-0.30530929801950446,0.060345758611821364,5.5595762558845055e-8,2.8585752657399305e-5,UBA1,
6,151239967,151358559,118593,+,ENSG00000131016,3902.500387652034,-0.6331165839338615,0.23409267050559474,2.4729718668489877e-4,0.02581563743398671,AKAP12,
X,81202102,81298547,96446,+,ENSG00000131171,8918.989413452891,0.2175505982191843,0.07862628448274171,6.512293750513835e-4,0.046691330013644214,SH3BGRL,
1,40071461,40097727,26267,-,ENSG00000131238,28920.639922407594,0.20937264803276517,0.06484238946911501,1.93734002622451e-4,0.022672633662690976,PPT1,
16,3024027,3027755,3729,+,ENSG00000131652,544.5746263342041,-0.19717610407012293,0.061192210533963363,2.1511067320325163e-4,0.023895874536825408,THOC6,
16,69311350,69326939,15590,+,ENSG00000132612,2544.6344800140737,-0.147434297316506,0.03872841465115172,3.888590885203363e-5,0.008043572594266635,VPS4A,
11,62832342,62841809,9468,-,ENSG00000133316,1099.0531048653058,-0.1888721529527252,0.05811967347060595,2.2218307181985614e-4,0.024301231525845478,WDR74,
3,194402672,194498364,95693,-,ENSG00000133657,13415.57518143572,-0.327140697240555,0.12306403598963386,6.832972130875006e-4,0.048222026065579064,ATP13A3,
3,9757347,9769992,12646,-,ENSG00000134072,501.2584439489997,-0.27987556425300514,0.09773581761270643,4.39249816330159e-4,0.0374632213017893,CAMK1,
1,109309568,109397918,88351,-,ENSG00000134243,11871.67170754315,0.3487391584630503,0.13537225477208212,5.279025435003676e-4,0.041054106810849075,SORT1,
10,5943639,5978187,34549,-,ENSG00000134470,255.8635824644751,-0.655207127763333,0.187837201717116,3.7350567757633476e-5,0.00800191449245681,IL15RA,
X,132023302,132075943,52642,+,ENSG00000134602,20687.016342722563,0.5244689828921635,0.19908148255956074,2.1986835556309285e-4,0.02427454556265901,STK26,
18,30989365,31042815,53451,-,ENSG00000134762,4433.878991306624,0.5276897939511963,0.18749730415401925,1.4830950634943434e-4,0.02053059904818785,DSC3,
11,125591712,125625215,33504,+,ENSG00000134910,35447.33208879518,0.3213286681380547,0.08145301364409306,4.94870892883072e-6,0.0016803201110044837,STT3A,
2,230864639,230879248,14610,+,ENSG00000135916,22995.52538303385,0.23575066986714535,0.07447462031596216,1.3894816446458064e-4,0.019845326727814232,ITM2C,
13,52703264,52739820,36557,-,ENSG00000136110,2102.4876061977984,1.2262886189989095,0.32133958036253213,9.720697759617463e-7,3.644451601709914e-4,CNMD,
13,48232612,48270357,37746,+,ENSG00000136156,80440.17821269218,0.19860201242745457,0.07178317428924265,7.281660168303287e-4,0.049660730212628706,ITM2B,
2,128091200,128195677,104478,+,ENSG00000136731,14233.848837481044,0.2024148091706756,0.06997923452185499,5.340554367551896e-4,0.04107205828994185,UGGT1,
4,15960245,15969309,9065,-,ENSG00000137441,39732.11880345672,0.5025115427846801,0.20839050013015797,3.7552029192728373e-4,0.03406643456459192,FGFBP2,
11,110577042,110713189,136148,-,ENSG00000137727,1180.1507837751647,0.4292379460379749,0.1894394098355459,7.20642589346944e-4,0.049660730212628706,ARHGAP20,
3,112561709,112585579,23871,+,ENSG00000138459,6748.753359968343,0.12717422756575436,0.03984441061958454,5.286652869131712e-4,0.041054106810849075,SLC35A5,
14,51489100,51730727,241628,+,ENSG00000139926,18410.62799676366,-0.3121618576714856,0.08908895810456108,4.911635626851745e-5,0.009607586384872174,FRMD6,
15,42723544,42737128,13585,-,ENSG00000140326,941.1943470195166,-0.16064140520657666,0.05488647465371545,7.234770025957478e-4,0.049660730212628706,CDAN1,
15,75843285,75901078,57794,+,ENSG00000140367,6286.33902153925,0.16820423275568686,0.0543627405534165,4.224404475053582e-4,0.0370840892356411,UBE2Q2,
15,90001324,90082206,80883,+,ENSG00000140548,202.80699631703632,-0.4288585995064627,0.10839194091634187,5.352099075193238e-6,0.0017512068174032273,ZNF710,
16,85899162,85922606,23445,+,ENSG00000140968,40.64495524283551,-0.9605700368624495,0.3566081820731891,6.203350340199151e-4,0.045196555757985396,IRF8,
17,32265832,32324659,58828,+,ENSG00000141314,61.41470992324094,-0.5477100329262321,0.17453520667129158,8.63428560945576e-5,0.014798343221691986,RHBDL3,
1,77088989,77219430,130442,-,ENSG00000142892,10297.795990594874,0.3348734993887011,0.08783095228482687,7.80481538250724e-6,0.0024216458210965567,PIGK,
1,227918656,227947932,29277,-,ENSG00000143816,60.847591092872676,-1.0684157418141018,0.2822448287518022,5.173736769632929e-6,0.0017241956834502627,WNT9A,
2,10783391,10837977,54587,-,ENSG00000143870,72337.85335705378,0.3049676277375565,0.08630157948926952,2.7696637015686152e-5,0.0064730997368089354,PDIA6,
2,96266132,96273349,7218,+,ENSG00000144021,5234.626510833731,-0.12920867915229622,0.04049352721711405,5.505221475359666e-4,0.04180251716057914,CIAO1,
2,153871922,154453979,582058,+,ENSG00000144278,278.47380634553343,0.8109965879354806,0.27718706086926065,3.838469415456545e-5,0.0080322204186693,GALNT13,
2,175923882,176002839,78958,-,ENSG00000144320,5809.512354187183,0.1939453384827453,0.062415759673121296,2.9744756820847734e-4,0.029841700512270572,LNPK,
5,97091867,97142753,50887,-,ENSG00000145721,19.451435260513346,1.1372392201274453,0.6671074341690175,4.1436967330412826e-4,0.036733973599906856,LIX1,
5,102753981,103031105,277125,+,ENSG00000145730,127859.77729736506,0.24204746673730773,0.09090495508600024,5.71248793228336e-4,0.04253100236065602,PAM,
5,107859035,108382098,523064,-,ENSG00000145743,4441.229255916449,0.16899900738173695,0.05376723585804635,3.668217494586155e-4,0.03371408681599399,FBXL17,
5,127290796,127465737,174942,+,ENSG00000145794,912.127941673559,-0.469436285240816,0.15756860999967492,2.2556384990485832e-4,0.024443264186430124,MEGF10,
X,44873177,45112602,239426,+,ENSG00000147050,2847.280577601986,-0.6937326882492623,0.05270344915590364,2.8483738184675585e-40,7.3227621767345965e-37,KDM6A,
X,107522450,107605251,82802,+,ENSG00000147234,206.72560278372188,-0.354531202528887,0.1323099158023134,4.2671229157305296e-4,0.03725963601342454,FRMPD3,
9,84668551,85027070,358520,+,ENSG00000148053,18265.46435793423,0.5903530505429606,0.2165334311710387,1.9066275293804508e-4,0.022598239377697487,NTRK2,
10,70404145,70428618,24474,+,ENSG00000148730,14369.477363987035,0.1609335537762859,0.05392423816491227,6.691339228916583e-4,0.04759578686307622,EIF4EBP2,
11,26667020,26723427,56408,-,ENSG00000148942,13.53563736634373,0.9133863724393313,0.38657789218413025,3.934328897512832e-4,0.035224966586886036,SLC5A12,
11,126423358,127003460,580103,-,ENSG00000149571,28.78253896546639,-0.6339358694301045,0.1389870883753026,3.081094941714007e-7,1.2393096880643266e-4,KIRREL3,
13,51222334,51284241,61908,+,ENSG00000150510,130.08979086503516,-0.5883461690996039,0.21213838712524677,2.984833347526508e-4,0.029841700512270572,FAM124A,
12,106955719,106978778,23060,+,ENSG00000151135,11028.664106471993,0.22193777895505493,0.07250768870328456,2.7843481061881533e-4,0.02829055424667642,TMEM263,
12,39755025,40106089,351065,-,ENSG00000151229,2419.340874885461,0.22037994122973956,0.06378524903117036,7.98265368037335e-5,0.013813061118461423,SLC2A13,
11,86441108,86672636,231529,-,ENSG00000151376,489.55588346036075,-0.3753521956962967,0.10744798679880319,4.096575066441003e-5,0.008377496010871852,ME3,
4,124664048,124712732,48685,-,ENSG00000151458,5902.932118250472,0.2920053342422713,0.09415386398946236,1.345362541944637e-4,0.01952511637486749,ANKRD50,
12,15620134,15882329,262196,-,ENSG00000151491,51269.570392619884,0.2672848836670707,0.06867944854208347,1.228463291272832e-5,0.003454285217147794,EPS8,
2,85318020,85328296,10277,-,ENSG00000152291,44222.155964527985,0.12481014946873535,0.04037976212681662,7.365029949869794e-4,0.049660730212628706,TGOLN2,
3,147393422,147510293,116872,+,ENSG00000152977,1096.3777828012862,0.6675547374308322,0.298969636751764,3.5815897494554137e-4,0.03356994225583314,ZIC1,
Y,13703899,13706024,2126,+,ENSG00000154620,31.211456753853057,8.9787369067239,1.2835216638590288,1.4813248004543632e-46,4.44298685149612e-43,TMSB4Y,
10,97640686,97676434,35749,+,ENSG00000155252,3570.4876322027058,-0.2054273126130428,0.07086232222167946,5.640772868422554e-4,0.04229639522505512,PI4K2A,
7,149003062,149028662,25601,-,ENSG00000155660,24195.050667933087,0.30188176979522513,0.11280210994024739,4.743597566196553e-4,0.03897980904167725,PDIA4,
10,69180234,69209099,28866,+,ENSG00000156502,1461.20309004116,-0.1537540630398484,0.04477027705443815,1.6077725448076735e-4,0.021274613762028594,SUPV3L1,
9,109780309,110172512,392204,+,ENSG00000157654,885.2617470785765,-0.5899578596721248,0.18676398443420186,1.029792034858536e-4,0.016547367072744873,PALM2-AKAP2,
7,137381037,137847092,466056,-,ENSG00000157680,218.73640935001296,-0.9591334516517955,0.2798269386246423,3.674242816603169e-5,0.00800191449245681,DGKI,
19,46601074,46610782,9709,+,ENSG00000160014,10696.777629412416,0.1754424529998131,0.05795436109736437,4.5725717863160455e-4,0.03842875355229802,CALM3,
7,99684957,99735196,50240,-,ENSG00000160870,3.7637568639612184,0.02042582594852605,0.0975649176567629,1.82237402548082e-4,0.022010364404397874,CYP3A7,
1,13583465,13617957,34493,+,ENSG00000162493,36554.3221677576,0.3562524270693484,0.10419739629341598,2.483753983483048e-5,0.0061229639296932785,PDPN,
1,108815898,108963484,147587,-,ENSG00000162641,28.111125936971437,0.7959842601653568,0.3824054544996907,5.209367915047377e-4,0.041054106810849075,AKNAD1,
2,182833275,182866637,33363,-,ENSG00000162998,47688.99619235098,0.550258019704781,0.2378404714018362,3.548047744679726e-4,0.03351253248517747,FRZB,
2,120346136,120351803,5668,+,ENSG00000163083,9.6952806983732,-0.8552916359261854,0.3520776048303608,5.559281551648697e-4,0.04203564319473527,INHBB,
3,88051944,88149885,97942,-,ENSG00000163320,13786.834143423312,0.18114336106559553,0.06042171610941117,4.7061320691741207e-4,0.03897980904167725,CGGBP1,
3,31532638,31637622,104985,+,ENSG00000163527,24767.70947369221,0.20742621981115883,0.052453146155813674,1.2143077583917925e-5,0.003454285217147794,STT3B,
1,204828651,205022822,194172,+,ENSG00000163531,1492.885985518827,-0.5355616872051615,0.22822718046246218,4.941042109770956e-4,0.040053600814161316,NFASC,
3,167735243,167825568,90326,+,ENSG00000163536,10385.201938061993,0.49606616400740056,0.21513526459499333,6.489599115390913e-4,0.046691330013644214,SERPINI1,
5,83940554,84384880,444327,-,ENSG00000164176,173229.46120233502,0.2590016762187123,0.06603043052339756,9.862908362924775e-6,0.0029097196540851513,EDIL3,
8,73064543,73124088,59546,-,ENSG00000164764,2261.523757758917,0.5505094131928785,0.174538135639762,7.208203713288226e-5,0.012971883402433493,SBSPON,
8,94249253,94262350,13098,-,ENSG00000164949,6676.837987088809,-0.41324430246748595,0.147563179792985,3.73558118900988e-4,0.03406643456459192,GEM,
9,98731329,98796965,65637,-,ENSG00000165138,2251.3316207309012,-0.19364138819539775,0.06358878280760458,4.292169627871626e-4,0.03725963601342454,ANKS6,
10,52765380,52771700,6321,-,ENSG00000165471,18.209453240300896,1.4757208804117317,0.42496507197456684,1.566011440330004e-5,0.004206259982116232,MBL2,
15,26543546,26939539,395994,-,ENSG00000166206,136.54741416542134,-1.1680474407676096,0.3324238191387542,8.02820962261832e-6,0.002448740006248124,GABRB3,
18,54901509,54959461,57953,-,ENSG00000166510,641.4228664223107,0.5962786857672585,0.1650320159236156,6.508233952168226e-6,0.0020651975562834485,CCDC68,
18,59139866,59158832,18967,+,ENSG00000166562,2216.1118974674414,0.572338384825104,0.14799683369364813,4.150485820630122e-6,0.0014363873620780708,SEC11C,
12,103930107,103953645,23539,+,ENSG00000166598,251547.0929844796,0.30168299337748566,0.09334844425511828,7.486885234807168e-5,0.013209214380940177,HSP90B1,
15,43746410,43773278,26869,+,ENSG00000167004,94091.90794944597,0.3399144569140948,0.0924388509590231,1.3349390746953744e-5,0.003639933877002721,PDIA3,
